AreaCode,Year,LitresPerCapita,RecordStatus
GNQ,2006,8.49,Recorded
GNQ,2006,0.69,Unrecorded
GNQ,2007,8.88,Total
GNQ,2007,8.22,Recorded
GNQ,2007,0.66,Unrecorded
GNQ,2008,8.459999999999999,Total
GNQ,2008,7.81,Recorded
GNQ,2008,0.65,Unrecorded
GNQ,2009,8.64,Total
GNQ,2009,8.0,Recorded
GNQ,2009,0.64,Unrecorded
GNQ,2010,9.17,Total
GNQ,2010,8.54,Recorded
GNQ,2010,0.63,Unrecorded
GNQ,2011,9.98,Total
GNQ,2011,9.38,Recorded
GNQ,2011,0.6,Unrecorded
GNQ,2012,9.959999999999999,Total
GNQ,2012,9.37,Recorded
GNQ,2012,0.59,Unrecorded
GNQ,2013,9.73,Total
GNQ,2013,9.13,Recorded
GNQ,2013,0.6,Unrecorded
GNQ,2014,9.22,Total
GNQ,2014,8.57,Recorded
GNQ,2014,0.65,Unrecorded
GNQ,2015,8.709999999999999,Total
GNQ,2015,8.02,Recorded
GNQ,2015,0.69,Unrecorded
GNQ,2016,7.859999999999999,Total
GNQ,2016,7.13,Recorded
GNQ,2016,0.73,Unrecorded
GNQ,2017,7.19,Total
GNQ,2017,6.44,Recorded
GNQ,2017,0.75,Unrecorded
GNQ,2018,6.95,Total
GNQ,2018,6.19,Recorded
GNQ,2018,0.76,Unrecorded
GNQ,2019,6.95,Total
GNQ,2019,6.19,Recorded
GNQ,2019,0.76,Unrecorded
GNQ,2020,6.5600000000000005,Total
GNQ,2020,5.78,Recorded
GNQ,2020,0.78,Unrecorded
ERI,2000,1.0,Total
ERI,2000,0.7,Recorded
ERI,2000,0.3,Unrecorded
ERI,2001,1.0,Total
ERI,2001,0.7,Recorded
ERI,2001,0.3,Unrecorded
ERI,2002,0.9,Total
ERI,2002,0.63,Recorded
ERI,2002,0.27,Unrecorded
ERI,2003,0.87,Total
ERI,2003,0.61,Recorded
ERI,2003,0.26,Unrecorded
ERI,2004,0.9,Total
ERI,2004,0.63,Recorded
ERI,2004,0.27,Unrecorded
ERI,2005,1.25,Total
ERI,2005,0.89,Recorded
ERI,2005,0.36,Unrecorded
ERI,2006,1.98,Total
ERI,2006,1.45,Recorded
ERI,2006,0.53,Unrecorded
ERI,2007,1.94,Total
ERI,2007,1.42,Recorded
ERI,2007,0.52,Unrecorded
ERI,2008,1.8,Total
ERI,2008,1.32,Recorded
ERI,2008,0.48,Unrecorded
ERI,2009,1.3199999999999998,Total
ERI,2009,0.94,Recorded
ERI,2009,0.38,Unrecorded
ERI,2010,1.45,Total
ERI,2010,1.04,Recorded
ERI,2010,0.41,Unrecorded
ERI,2011,1.42,Total
ERI,2011,1.02,Recorded
ERI,2011,0.4,Unrecorded
ERI,2012,1.4,Total
ERI,2012,1.0,Recorded
ERI,2012,0.4,Unrecorded
ERI,2013,1.35,Total
ERI,2013,0.97,Recorded
ERI,2013,0.38,Unrecorded
ERI,2014,1.3599999999999999,Total
ERI,2014,0.97,Recorded
ERI,2014,0.39,Unrecorded
ERI,2015,1.33,Total
ERI,2015,0.95,Recorded
ERI,2015,0.38,Unrecorded
ERI,2016,1.29,Total
ERI,2016,0.92,Recorded
ERI,2016,0.37,Unrecorded
ERI,2017,1.25,Total
ERI,2017,0.89,Recorded
ERI,2017,0.36,Unrecorded
ERI,2018,1.23,Total
ERI,2018,0.88,Recorded
ERI,2018,0.35,Unrecorded
ERI,2019,1.23,Total
ERI,2019,0.88,Recorded
ERI,2019,0.35,Unrecorded
ERI,2020,1.07,Total
ERI,2020,0.76,Recorded
ERI,2020,0.31,Unrecorded
EST,2000,12.01,Total
EST,2000,10.43,Recorded
EST,2000,1.58,Unrecorded
EST,2001,12.01,Total
EST,2001,10.43,Recorded
EST,2001,1.58,Unrecorded
EST,2002,12.770000000000001,Total
EST,2002,11.3,Recorded
EST,2002,1.47,Unrecorded
EST,2003,14.37,Total
EST,2003,13.11,Recorded
EST,2003,1.26,Unrecorded
EST,2004,15.67,Total
EST,2004,14.58,Recorded
EST,2004,1.09,Unrecorded
EST,2005,17.52,Total
EST,2005,16.66,Recorded
EST,2005,0.86,Unrecorded
EST,2006,18.09,Total
EST,2006,17.31,Recorded
EST,2006,0.78,Unrecorded
EST,2007,18.200000000000003,Total
EST,2007,17.44,Recorded
EST,2007,0.76,Unrecorded
EST,2008,17.34,Total
EST,2008,16.5,Recorded
EST,2008,0.84,Unrecorded
EST,2009,16.57,Total
EST,2009,15.66,Recorded
EST,2009,0.91,Unrecorded
EST,2010,16.35,Total
EST,2010,15.42,Recorded
EST,2010,0.93,Unrecorded
EST,2011,16.92,Total
EST,2011,16.07,Recorded
EST,2011,0.85,Unrecorded
EST,2012,17.75,Total
EST,2012,16.99,Recorded
EST,2012,0.76,Unrecorded
EST,2013,18.049999999999997,Total
EST,2013,17.33,Recorded
EST,2013,0.72,Unrecorded
EST,2014,17.97,Total
EST,2014,17.25,Recorded
EST,2014,0.72,Unrecorded
EST,2015,17.3,Total
EST,2015,16.54,Recorded
EST,2015,0.76,Unrecorded
EST,2016,16.0,Total
EST,2016,15.14,Recorded
EST,2016,0.86,Unrecorded
EST,2017,14.17,Total
EST,2017,13.17,Recorded
EST,2017,1.0,Unrecorded
EST,2018,12.94,Total
EST,2018,11.85,Recorded
EST,2018,1.09,Unrecorded
EST,2019,12.94,Total
EST,2019,11.85,Recorded
EST,2019,1.09,Unrecorded
EST,2020,12.27,Total
EST,2020,11.14,Recorded
EST,2020,1.13,Unrecorded
SWZ,2000,9.61,Total
SWZ,2000,8.5,Recorded
SWZ,2000,1.11,Unrecorded
SWZ,2001,9.61,Total
SWZ,2001,8.5,Recorded
SWZ,2001,1.11,Unrecorded
SWZ,2002,9.629999999999999,Total
SWZ,2002,8.52,Recorded
SWZ,2002,1.11,Unrecorded
SWZ,2003,8.8,Total
SWZ,2003,7.65,Recorded
SWZ,2003,1.15,Unrecorded
SWZ,2004,8.73,Total
SWZ,2004,7.58,Recorded
SWZ,2004,1.15,Unrecorded
SWZ,2005,8.25,Total
SWZ,2005,7.09,Recorded
SWZ,2005,1.16,Unrecorded
SWZ,2006,8.299999999999999,Total
SWZ,2006,7.14,Recorded
SWZ,2006,1.16,Unrecorded
SWZ,2007,8.11,Total
SWZ,2007,6.96,Recorded
SWZ,2007,1.15,Unrecorded
SWZ,2008,7.9,Total
SWZ,2008,6.74,Recorded
SWZ,2008,1.16,Unrecorded
SWZ,2009,7.4,Total
SWZ,2009,6.24,Recorded
SWZ,2009,1.16,Unrecorded
SWZ,2010,7.289999999999999,Total
SWZ,2010,6.14,Recorded
SWZ,2010,1.15,Unrecorded
SWZ,2011,7.039999999999999,Total
SWZ,2011,5.89,Recorded
SWZ,2011,1.15,Unrecorded
SWZ,2012,7.76,Total
SWZ,2012,6.63,Recorded
SWZ,2012,1.13,Unrecorded
SWZ,2013,8.06,Total
SWZ,2013,6.94,Recorded
SWZ,2013,1.12,Unrecorded
SWZ,2014,8.190000000000001,Total
SWZ,2014,7.07,Recorded
SWZ,2014,1.12,Unrecorded
SWZ,2015,7.88,Total
SWZ,2015,6.75,Recorded
SWZ,2015,1.13,Unrecorded
SWZ,2016,7.8999999999999995,Total
SWZ,2016,6.77,Recorded
SWZ,2016,1.13,Unrecorded
SWZ,2017,8.2,Total
SWZ,2017,7.07,Recorded
SWZ,2017,1.13,Unrecorded
SWZ,2018,8.25,Total
SWZ,2018,7.13,Recorded
SWZ,2018,1.12,Unrecorded
SWZ,2019,8.25,Total
SWZ,2019,7.13,Recorded
SWZ,2019,1.12,Unrecorded
SWZ,2020,6.93,Total
SWZ,2020,5.8,Recorded
SWZ,2020,1.13,Unrecorded
ETH,2000,1.21,Total
ETH,2000,0.59,Recorded
ETH,2000,0.62,Unrecorded
ETH,2001,1.21,Total
ETH,2001,0.59,Recorded
ETH,2001,0.62,Unrecorded
ETH,2002,1.15,Total
ETH,2002,0.56,Recorded
ETH,2002,0.59,Unrecorded
ETH,2003,1.1400000000000001,Total
ETH,2003,0.55,Recorded
ETH,2003,0.59,Unrecorded
ETH,2004,1.21,Total
ETH,2004,0.59,Recorded
ETH,2004,0.62,Unrecorded
ETH,2005,1.4,Total
ETH,2005,0.69,Recorded
ETH,2005,0.71,Unrecorded
ETH,2006,1.48,Total
ETH,2006,0.73,Recorded
ETH,2006,0.75,Unrecorded
ETH,2007,1.55,Total
ETH,2007,0.77,Recorded
ETH,2007,0.78,Unrecorded
ETH,2008,1.53,Total
ETH,2008,0.76,Recorded
ETH,2008,0.77,Unrecorded
ETH,2009,1.59,Total
ETH,2009,0.79,Recorded
ETH,2009,0.8,Unrecorded
ETH,2010,1.67,Total
ETH,2010,0.84,Recorded
ETH,2010,0.83,Unrecorded
ETH,2011,1.8,Total
ETH,2011,0.91,Recorded
ETH,2011,0.89,Unrecorded
ETH,2012,1.95,Total
ETH,2012,0.99,Recorded
ETH,2012,0.96,Unrecorded
ETH,2013,2.1,Total
ETH,2013,1.08,Recorded
ETH,2013,1.02,Unrecorded
ETH,2014,2.27,Total
ETH,2014,1.18,Recorded
ETH,2014,1.09,Unrecorded
ETH,2015,2.51,Total
ETH,2015,1.32,Recorded
ETH,2015,1.19,Unrecorded
ETH,2016,2.76,Total
ETH,2016,1.47,Recorded
ETH,2016,1.29,Unrecorded
ETH,2017,3.08,Total
ETH,2017,1.67,Recorded
ETH,2017,1.41,Unrecorded
ETH,2018,3.3600000000000003,Total
ETH,2018,1.85,Recorded
ETH,2018,1.51,Unrecorded
ETH,2019,3.3600000000000003,Total
ETH,2019,1.85,Recorded
ETH,2019,1.51,Unrecorded
ETH,2020,3.0599999999999996,Total
ETH,2020,1.66,Recorded
ETH,2020,1.4,Unrecorded
FJI,2000,2.61,Total
FJI,2000,2.0,Recorded
FJI,2000,0.61,Unrecorded
FJI,2001,2.61,Total
FJI,2001,2.0,Recorded
FJI,2001,0.61,Unrecorded
FJI,2002,2.57,Total
FJI,2002,1.97,Recorded
FJI,2002,0.6,Unrecorded
FJI,2003,2.6599999999999997,Total
FJI,2003,2.05,Recorded
FJI,2003,0.61,Unrecorded
FJI,2004,2.74,Total
FJI,2004,2.12,Recorded
FJI,2004,0.62,Unrecorded
FJI,2005,2.9,Total
FJI,2005,2.26,Recorded
FJI,2005,0.64,Unrecorded
FJI,2006,3.08,Total
FJI,2006,2.41,Recorded
FJI,2006,0.67,Unrecorded
FJI,2007,3.22,Total
FJI,2007,2.54,Recorded
FJI,2007,0.68,Unrecorded
FJI,2008,3.3,Total
FJI,2008,2.61,Recorded
FJI,2008,0.69,Unrecorded
FJI,2009,3.1,Total
FJI,2009,2.44,Recorded
FJI,2009,0.66,Unrecorded
FJI,2010,3.0900000000000003,Total
FJI,2010,2.43,Recorded
FJI,2010,0.66,Unrecorded
FJI,2011,3.04,Total
FJI,2011,2.39,Recorded
FJI,2011,0.65,Unrecorded
FJI,2012,3.19,Total
FJI,2012,2.52,Recorded
FJI,2012,0.67,Unrecorded
FJI,2013,3.22,Total
FJI,2013,2.56,Recorded
FJI,2013,0.66,Unrecorded
FJI,2014,3.29,Total
FJI,2014,2.63,Recorded
FJI,2014,0.66,Unrecorded
FJI,2015,3.31,Total
FJI,2015,2.65,Recorded
FJI,2015,0.66,Unrecorded
FJI,2016,3.3,Total
FJI,2016,2.65,Recorded
FJI,2016,0.65,Unrecorded
FJI,2017,3.45,Total
FJI,2017,2.79,Recorded
FJI,2017,0.66,Unrecorded
FJI,2018,3.7399999999999998,Total
FJI,2018,3.05,Recorded
FJI,2018,0.69,Unrecorded
FJI,2019,3.7399999999999998,Total
FJI,2019,3.05,Recorded
FJI,2019,0.69,Unrecorded
FJI,2020,3.87,Total
FJI,2020,3.16,Recorded
FJI,2020,0.71,Unrecorded
FIN,2000,9.65,Total
FIN,2000,9.02,Recorded
FIN,2000,0.63,Unrecorded
FIN,2001,9.65,Total
FIN,2001,9.02,Recorded
FIN,2001,0.63,Unrecorded
FIN,2002,9.79,Total
FIN,2002,9.17,Recorded
FIN,2002,0.62,Unrecorded
FIN,2003,10.08,Total
FIN,2003,9.48,Recorded
FIN,2003,0.6,Unrecorded
FIN,2004,10.3,Total
FIN,2004,9.72,Recorded
FIN,2004,0.58,Unrecorded
FIN,2005,10.56,Total
FIN,2005,10.0,Recorded
FIN,2005,0.56,Unrecorded
FIN,2006,10.73,Total
FIN,2006,10.19,Recorded
FIN,2006,0.54,Unrecorded
FIN,2007,10.809999999999999,Total
FIN,2007,10.29,Recorded
FIN,2007,0.52,Unrecorded
FIN,2008,10.74,Total
FIN,2008,10.22,Recorded
FIN,2008,0.52,Unrecorded
FIN,2009,10.5,Total
FIN,2009,9.98,Recorded
FIN,2009,0.52,Unrecorded
FIN,2010,10.36,Total
FIN,2010,9.83,Recorded
FIN,2010,0.53,Unrecorded
FIN,2011,10.129999999999999,Total
FIN,2011,9.6,Recorded
FIN,2011,0.53,Unrecorded
FIN,2012,9.92,Total
FIN,2012,9.39,Recorded
FIN,2012,0.53,Unrecorded
FIN,2013,9.57,Total
FIN,2013,9.03,Recorded
FIN,2013,0.54,Unrecorded
FIN,2014,9.32,Total
FIN,2014,8.78,Recorded
FIN,2014,0.54,Unrecorded
FIN,2015,9.100000000000001,Total
FIN,2015,8.56,Recorded
FIN,2015,0.54,Unrecorded
FIN,2016,8.969999999999999,Total
FIN,2016,8.44,Recorded
FIN,2016,0.53,Unrecorded
FIN,2017,8.91,Total
FIN,2017,8.39,Recorded
FIN,2017,0.52,Unrecorded
FIN,2018,8.83,Total
FIN,2018,8.32,Recorded
FIN,2018,0.51,Unrecorded
FIN,2019,8.83,Total
FIN,2019,8.32,Recorded
FIN,2019,0.51,Unrecorded
FIN,2020,8.75,Total
FIN,2020,8.25,Recorded
FIN,2020,0.5,Unrecorded
FRA,2000,14.44,Total
FRA,2000,14.0,Recorded
FRA,2000,0.44,Unrecorded
FRA,2001,14.44,Total
FRA,2001,14.0,Recorded
FRA,2001,0.44,Unrecorded
FRA,2002,14.29,Total
FRA,2002,13.84,Recorded
FRA,2002,0.45,Unrecorded
FRA,2003,13.96,Total
FRA,2003,13.5,Recorded
FRA,2003,0.46,Unrecorded
FRA,2004,13.63,Total
FRA,2004,13.16,Recorded
FRA,2004,0.47,Unrecorded
FRA,2005,13.48,Total
FRA,2005,13.02,Recorded
FRA,2005,0.46,Unrecorded
FRA,2006,13.420000000000002,Total
FRA,2006,12.96,Recorded
FRA,2006,0.46,Unrecorded
FRA,2007,13.29,Total
FRA,2007,12.84,Recorded
FRA,2007,0.45,Unrecorded
FRA,2008,13.170000000000002,Total
FRA,2008,12.71,Recorded
FRA,2008,0.46,Unrecorded
FRA,2009,12.96,Total
FRA,2009,12.5,Recorded
FRA,2009,0.46,Unrecorded
FRA,2010,12.9,Total
FRA,2010,12.44,Recorded
FRA,2010,0.46,Unrecorded
FRA,2011,12.75,Total
FRA,2011,12.29,Recorded
FRA,2011,0.46,Unrecorded
FRA,2012,12.56,Total
FRA,2012,12.1,Recorded
FRA,2012,0.46,Unrecorded
FRA,2013,12.47,Total
FRA,2013,12.01,Recorded
FRA,2013,0.46,Unrecorded
FRA,2014,12.350000000000001,Total
FRA,2014,11.89,Recorded
FRA,2014,0.46,Unrecorded
FRA,2015,12.34,Total
FRA,2015,11.89,Recorded
FRA,2015,0.45,Unrecorded
FRA,2016,12.219999999999999,Total
FRA,2016,11.77,Recorded
FRA,2016,0.45,Unrecorded
FRA,2017,12.0,Total
FRA,2017,11.56,Recorded
FRA,2017,0.44,Unrecorded
FRA,2018,11.9,Total
FRA,2018,11.46,Recorded
FRA,2018,0.44,Unrecorded
FRA,2019,11.9,Total
FRA,2019,11.46,Recorded
FRA,2019,0.44,Unrecorded
FRA,2020,10.860000000000001,Total
FRA,2020,10.39,Recorded
FRA,2020,0.47,Unrecorded
GAB,2000,9.65,Total
GAB,2000,8.93,Recorded
GAB,2000,0.72,Unrecorded
GAB,2001,9.65,Total
GAB,2001,8.93,Recorded
GAB,2001,0.72,Unrecorded
GAB,2002,8.88,Total
GAB,2002,8.15,Recorded
GAB,2002,0.73,Unrecorded
GAB,2003,8.280000000000001,Total
GAB,2003,7.53,Recorded
GAB,2003,0.75,Unrecorded
GAB,2004,8.27,Total
GAB,2004,7.52,Recorded
GAB,2004,0.75,Unrecorded
GAB,2005,8.89,Total
GAB,2005,8.16,Recorded
GAB,2005,0.73,Unrecorded
GAB,2006,9.260000000000002,Total
GAB,2006,8.55,Recorded
GAB,2006,0.71,Unrecorded
GAB,2007,9.280000000000001,Total
GAB,2007,8.57,Recorded
GAB,2007,0.71,Unrecorded
GAB,2008,9.18,Total
GAB,2008,8.47,Recorded
GAB,2008,0.71,Unrecorded
GAB,2009,9.06,Total
GAB,2009,8.34,Recorded
GAB,2009,0.72,Unrecorded
GAB,2010,8.92,Total
GAB,2010,8.2,Recorded
GAB,2010,0.72,Unrecorded
GAB,2011,8.68,Total
GAB,2011,7.96,Recorded
GAB,2011,0.72,Unrecorded
GAB,2012,8.41,Total
GAB,2012,7.69,Recorded
GAB,2012,0.72,Unrecorded
GAB,2013,8.47,Total
GAB,2013,7.75,Recorded
GAB,2013,0.72,Unrecorded
GAB,2014,8.66,Total
GAB,2014,7.95,Recorded
GAB,2014,0.71,Unrecorded
GAB,2015,8.61,Total
GAB,2015,7.89,Recorded
GAB,2015,0.72,Unrecorded
GAB,2016,8.19,Total
GAB,2016,7.47,Recorded
GAB,2016,0.72,Unrecorded
GAB,2017,7.6899999999999995,Total
GAB,2017,6.96,Recorded
GAB,2017,0.73,Unrecorded
GAB,2018,7.33,Total
GAB,2018,6.6,Recorded
GAB,2018,0.73,Unrecorded
GAB,2019,7.33,Total
GAB,2019,6.6,Recorded
GAB,2019,0.73,Unrecorded
GAB,2020,8.14,Total
GAB,2020,7.42,Recorded
GAB,2020,0.72,Unrecorded
GMB,2000,3.85,Total
GMB,2000,3.1,Recorded
GMB,2000,0.75,Unrecorded
GMB,2001,3.85,Total
GMB,2001,3.1,Recorded
GMB,2001,0.75,Unrecorded
GMB,2002,3.9699999999999998,Total
GMB,2002,3.21,Recorded
GMB,2002,0.76,Unrecorded
GMB,2003,4.05,Total
GMB,2003,3.29,Recorded
GMB,2003,0.76,Unrecorded
GMB,2004,4.06,Total
GMB,2004,3.3,Recorded
GMB,2004,0.76,Unrecorded
GMB,2005,3.94,Total
GMB,2005,3.19,Recorded
GMB,2005,0.75,Unrecorded
GMB,2006,3.8,Total
GMB,2006,3.07,Recorded
GMB,2006,0.73,Unrecorded
GMB,2007,3.64,Total
GMB,2007,2.93,Recorded
GMB,2007,0.71,Unrecorded
GMB,2008,3.55,Total
GMB,2008,2.85,Recorded
GMB,2008,0.7,Unrecorded
GMB,2009,3.36,Total
GMB,2009,2.69,Recorded
GMB,2009,0.67,Unrecorded
GMB,2010,3.2600000000000002,Total
GMB,2010,2.6,Recorded
GMB,2010,0.66,Unrecorded
GMB,2011,3.14,Total
GMB,2011,2.5,Recorded
GMB,2011,0.64,Unrecorded
GMB,2012,2.9499999999999997,Total
GMB,2012,2.34,Recorded
GMB,2012,0.61,Unrecorded
GMB,2013,2.83,Total
GMB,2013,2.24,Recorded
GMB,2013,0.59,Unrecorded
GMB,2014,2.42,Total
GMB,2014,1.89,Recorded
GMB,2014,0.53,Unrecorded
GMB,2015,2.12,Total
GMB,2015,1.65,Recorded
GMB,2015,0.47,Unrecorded
GMB,2016,1.6600000000000001,Total
GMB,2016,1.27,Recorded
GMB,2016,0.39,Unrecorded
GMB,2017,1.4000000000000001,Total
GMB,2017,1.06,Recorded
GMB,2017,0.34,Unrecorded
GMB,2018,1.1400000000000001,Total
GMB,2018,0.86,Recorded
GMB,2018,0.28,Unrecorded
GMB,2019,1.1400000000000001,Total
GMB,2019,0.86,Recorded
GMB,2019,0.28,Unrecorded
GMB,2020,0.63,Total
GMB,2020,0.47,Recorded
GMB,2020,0.16,Unrecorded
GEO,2000,10.559999999999999,Total
GEO,2000,3.55,Recorded
GEO,2000,7.01,Unrecorded
GEO,2001,10.559999999999999,Total
GEO,2001,3.55,Recorded
GEO,2001,7.01,Unrecorded
GEO,2002,10.19,Total
GEO,2002,3.36,Recorded
GEO,2002,6.83,Unrecorded
GEO,2003,10.44,Total
GEO,2003,3.52,Recorded
GEO,2003,6.92,Unrecorded
GEO,2004,11.08,Total
GEO,2004,3.94,Recorded
GEO,2004,7.14,Unrecorded
GEO,2005,12.25,Total
GEO,2005,4.81,Recorded
GEO,2005,7.44,Unrecorded
GEO,2006,13.51,Total
GEO,2006,5.95,Recorded
GEO,2006,7.56,Unrecorded
GEO,2007,14.5,Total
GEO,2007,6.97,Recorded
GEO,2007,7.53,Unrecorded
GEO,2008,14.67,Total
GEO,2008,7.2,Recorded
GEO,2008,7.47,Unrecorded
GEO,2009,14.780000000000001,Total
GEO,2009,7.38,Recorded
GEO,2009,7.4,Unrecorded
GEO,2010,14.82,Total
GEO,2010,7.49,Recorded
GEO,2010,7.33,Unrecorded
GEO,2011,14.97,Total
GEO,2011,7.78,Recorded
GEO,2011,7.19,Unrecorded
GEO,2012,14.65,Total
GEO,2012,7.49,Recorded
GEO,2012,7.16,Unrecorded
GEO,2013,14.2,Total
GEO,2013,7.05,Recorded
GEO,2013,7.15,Unrecorded
GEO,2014,14.0,Total
GEO,2014,6.89,Recorded
GEO,2014,7.11,Unrecorded
GEO,2015,13.93,Total
GEO,2015,6.89,Recorded
GEO,2015,7.04,Unrecorded
GEO,2016,13.95,Total
GEO,2016,6.99,Recorded
GEO,2016,6.96,Unrecorded
GEO,2017,13.96,Total
GEO,2017,7.08,Recorded
GEO,2017,6.88,Unrecorded
GEO,2018,14.309999999999999,Total
GEO,2018,7.64,Recorded
GEO,2018,6.67,Unrecorded
GEO,2019,14.309999999999999,Total
GEO,2019,7.64,Recorded
GEO,2019,6.67,Unrecorded
GEO,2020,14.39,Total
GEO,2020,7.76,Recorded
GEO,2020,6.63,Unrecorded
DEU,2000,13.04,Total
DEU,2000,12.54,Recorded
DEU,2000,0.5,Unrecorded
DEU,2001,13.04,Total
DEU,2001,12.54,Recorded
DEU,2001,0.5,Unrecorded
DEU,2002,12.72,Total
DEU,2002,12.21,Recorded
DEU,2002,0.51,Unrecorded
DEU,2003,12.51,Total
DEU,2003,12.0,Recorded
DEU,2003,0.51,Unrecorded
DEU,2004,12.34,Total
DEU,2004,11.82,Recorded
DEU,2004,0.52,Unrecorded
DEU,2005,12.28,Total
DEU,2005,11.77,Recorded
DEU,2005,0.51,Unrecorded
DEU,2006,12.16,Total
DEU,2006,11.66,Recorded
DEU,2006,0.5,Unrecorded
DEU,2007,12.07,Total
DEU,2007,11.57,Recorded
DEU,2007,0.5,Unrecorded
DEU,2008,11.89,Total
DEU,2008,11.39,Recorded
DEU,2008,0.5,Unrecorded
DEU,2009,11.76,Total
DEU,2009,11.26,Recorded
DEU,2009,0.5,Unrecorded
DEU,2010,11.71,Total
DEU,2010,11.22,Recorded
DEU,2010,0.49,Unrecorded
DEU,2011,11.690000000000001,Total
DEU,2011,11.21,Recorded
DEU,2011,0.48,Unrecorded
DEU,2012,11.690000000000001,Total
DEU,2012,11.22,Recorded
DEU,2012,0.47,Unrecorded
DEU,2013,11.610000000000001,Total
DEU,2013,11.15,Recorded
DEU,2013,0.46,Unrecorded
DEU,2014,11.540000000000001,Total
DEU,2014,11.08,Recorded
DEU,2014,0.46,Unrecorded
DEU,2015,11.459999999999999,Total
DEU,2015,11.01,Recorded
DEU,2015,0.45,Unrecorded
DEU,2016,11.479999999999999,Total
DEU,2016,11.04,Recorded
DEU,2016,0.44,Unrecorded
DEU,2017,11.54,Total
DEU,2017,11.11,Recorded
DEU,2017,0.43,Unrecorded
DEU,2018,11.53,Total
DEU,2018,11.11,Recorded
DEU,2018,0.42,Unrecorded
DEU,2019,11.53,Total
DEU,2019,11.11,Recorded
DEU,2019,0.42,Unrecorded
DEU,2020,11.17,Total
DEU,2020,10.74,Recorded
DEU,2020,0.43,Unrecorded
GHA,2000,5.33,Total
GHA,2000,2.13,Recorded
GHA,2000,3.2,Unrecorded
GHA,2001,5.33,Total
GHA,2001,2.13,Recorded
GHA,2001,3.2,Unrecorded
GHA,2002,5.300000000000001,Total
GHA,2002,2.12,Recorded
GHA,2002,3.18,Unrecorded
GHA,2003,5.23,Total
GHA,2003,2.09,Recorded
GHA,2003,3.14,Unrecorded
GHA,2004,5.13,Total
GHA,2004,2.05,Recorded
GHA,2004,3.08,Unrecorded
GHA,2005,5.119999999999999,Total
GHA,2005,2.05,Recorded
GHA,2005,3.07,Unrecorded
GHA,2006,4.81,Total
GHA,2006,1.91,Recorded
GHA,2006,2.9,Unrecorded
GHA,2007,4.890000000000001,Total
GHA,2007,1.96,Recorded
GHA,2007,2.93,Unrecorded
GHA,2008,4.92,Total
GHA,2008,1.98,Recorded
GHA,2008,2.94,Unrecorded
GHA,2009,5.45,Total
GHA,2009,2.25,Recorded
GHA,2009,3.2,Unrecorded
GHA,2010,5.470000000000001,Total
GHA,2010,2.27,Recorded
GHA,2010,3.2,Unrecorded
GHA,2011,5.33,Total
GHA,2011,2.21,Recorded
GHA,2011,3.12,Unrecorded
GHA,2012,5.08,Total
GHA,2012,2.09,Recorded
GHA,2012,2.99,Unrecorded
GHA,2013,5.09,Total
GHA,2013,2.12,Recorded
GHA,2013,2.97,Unrecorded
GHA,2014,5.11,Total
GHA,2014,2.14,Recorded
GHA,2014,2.97,Unrecorded
GHA,2015,5.02,Total
GHA,2015,2.1,Recorded
GHA,2015,2.92,Unrecorded
GHA,2016,4.7299999999999995,Total
GHA,2016,1.95,Recorded
GHA,2016,2.78,Unrecorded
GHA,2017,4.6,Total
GHA,2017,1.89,Recorded
GHA,2017,2.71,Unrecorded
GHA,2018,4.5600000000000005,Total
GHA,2018,1.88,Recorded
GHA,2018,2.68,Unrecorded
GHA,2019,4.5600000000000005,Total
GHA,2019,1.88,Recorded
GHA,2019,2.68,Unrecorded
GHA,2020,4.279999999999999,Total
GHA,2020,1.75,Recorded
GHA,2020,2.53,Unrecorded
GRC,2000,8.950000000000001,Total
GRC,2000,8.22,Recorded
GRC,2000,0.73,Unrecorded
GRC,2001,8.950000000000001,Total
GRC,2001,8.22,Recorded
GRC,2001,0.73,Unrecorded
GRC,2002,8.989999999999998,Total
GRC,2002,8.28,Recorded
GRC,2002,0.71,Unrecorded
GRC,2003,9.08,Total
GRC,2003,8.38,Recorded
GRC,2003,0.7,Unrecorded
GRC,2004,9.469999999999999,Total
GRC,2004,8.79,Recorded
GRC,2004,0.68,Unrecorded
GRC,2005,9.51,Total
GRC,2005,8.85,Recorded
GRC,2005,0.66,Unrecorded
GRC,2006,9.58,Total
GRC,2006,8.93,Recorded
GRC,2006,0.65,Unrecorded
GRC,2007,9.520000000000001,Total
GRC,2007,8.88,Recorded
GRC,2007,0.64,Unrecorded
GRC,2008,9.48,Total
GRC,2008,8.85,Recorded
GRC,2008,0.63,Unrecorded
GRC,2009,9.34,Total
GRC,2009,8.7,Recorded
GRC,2009,0.64,Unrecorded
GRC,2010,8.94,Total
GRC,2010,8.28,Recorded
GRC,2010,0.66,Unrecorded
GRC,2011,8.7,Total
GRC,2011,8.02,Recorded
GRC,2011,0.68,Unrecorded
GRC,2012,8.45,Total
GRC,2012,7.76,Recorded
GRC,2012,0.69,Unrecorded
GRC,2013,8.3,Total
GRC,2013,7.61,Recorded
GRC,2013,0.69,Unrecorded
GRC,2014,7.970000000000001,Total
GRC,2014,7.28,Recorded
GRC,2014,0.69,Unrecorded
GRC,2015,7.66,Total
GRC,2015,6.97,Recorded
GRC,2015,0.69,Unrecorded
GRC,2016,7.529999999999999,Total
GRC,2016,6.84,Recorded
GRC,2016,0.69,Unrecorded
