AreaCode,Year,Sex,Litres
GNQ,2003,Female,3.66
GNQ,2003,Male,13.07
GNQ,2004,Both,8.94
GNQ,2004,Female,3.87
GNQ,2004,Male,13.67
GNQ,2005,Both,9.11
GNQ,2005,Female,3.96
GNQ,2005,Male,13.87
GNQ,2006,Both,9.18
GNQ,2006,Female,3.99
GNQ,2006,Male,13.92
GNQ,2007,Both,8.88
GNQ,2007,Female,3.86
GNQ,2007,Male,13.45
GNQ,2008,Both,8.46
GNQ,2008,Female,3.66
GNQ,2008,Male,12.79
GNQ,2009,Both,8.64
GNQ,2009,Female,3.72
GNQ,2009,Male,13.06
GNQ,2010,Both,9.16
GNQ,2010,Female,3.93
GNQ,2010,Male,13.84
GNQ,2011,Both,9.98
GNQ,2011,Female,4.27
GNQ,2011,Male,15.03
GNQ,2012,Both,9.97
GNQ,2012,Female,4.26
GNQ,2012,Male,14.98
GNQ,2013,Both,9.73
GNQ,2013,Female,4.13
GNQ,2013,Male,14.59
GNQ,2014,Both,9.21
GNQ,2014,Female,3.87
GNQ,2014,Male,13.82
GNQ,2015,Both,8.71
GNQ,2015,Female,3.61
GNQ,2015,Male,13.07
GNQ,2016,Both,7.87
GNQ,2016,Female,3.22
GNQ,2016,Male,11.82
GNQ,2017,Both,7.19
GNQ,2017,Female,2.91
GNQ,2017,Male,10.8
GNQ,2018,Both,6.94
GNQ,2018,Female,2.79
GNQ,2018,Male,10.42
GNQ,2019,Both,6.94
GNQ,2019,Female,2.79
GNQ,2019,Male,10.42
GNQ,2020,Both,6.56
GNQ,2020,Female,2.61
GNQ,2020,Male,9.86
ERI,2000,Both,1.0
ERI,2000,Female,0.3
ERI,2000,Male,1.77
ERI,2001,Both,1.0
ERI,2001,Female,0.3
ERI,2001,Male,1.77
ERI,2002,Both,0.9
ERI,2002,Female,0.27
ERI,2002,Male,1.58
ERI,2003,Both,0.86
ERI,2003,Female,0.26
ERI,2003,Male,1.52
ERI,2004,Both,0.89
ERI,2004,Female,0.27
ERI,2004,Male,1.57
ERI,2005,Both,1.25
ERI,2005,Female,0.38
ERI,2005,Male,2.19
ERI,2006,Both,1.97
ERI,2006,Female,0.6
ERI,2006,Male,3.44
ERI,2007,Both,1.93
ERI,2007,Female,0.59
ERI,2007,Male,3.37
ERI,2008,Both,1.79
ERI,2008,Female,0.55
ERI,2008,Male,3.12
ERI,2009,Both,1.31
ERI,2009,Female,0.39
ERI,2009,Male,2.29
ERI,2010,Both,1.45
ERI,2010,Female,0.44
ERI,2010,Male,2.53
ERI,2011,Both,1.42
ERI,2011,Female,0.43
ERI,2011,Male,2.48
ERI,2012,Both,1.4
ERI,2012,Female,0.42
ERI,2012,Male,2.44
ERI,2013,Both,1.35
ERI,2013,Female,0.4
ERI,2013,Male,2.35
ERI,2014,Both,1.35
ERI,2014,Female,0.41
ERI,2014,Male,2.35
ERI,2015,Both,1.32
ERI,2015,Female,0.4
ERI,2015,Male,2.31
ERI,2016,Both,1.29
ERI,2016,Female,0.39
ERI,2016,Male,2.25
ERI,2017,Both,1.24
ERI,2017,Female,0.37
ERI,2017,Male,2.17
ERI,2018,Both,1.23
ERI,2018,Female,0.37
ERI,2018,Male,2.15
ERI,2019,Both,1.23
ERI,2019,Female,0.37
ERI,2019,Male,2.15
ERI,2020,Both,1.07
ERI,2020,Female,0.32
ERI,2020,Male,1.87
EST,2000,Both,10.45
EST,2000,Female,4.87
EST,2000,Male,17.14
EST,2001,Both,10.45
EST,2001,Female,4.87
EST,2001,Male,17.14
EST,2002,Both,11.12
EST,2002,Female,5.18
EST,2002,Male,18.21
EST,2003,Both,12.5
EST,2003,Female,5.84
EST,2003,Male,20.47
EST,2004,Both,13.64
EST,2004,Female,6.37
EST,2004,Male,22.31
EST,2005,Both,15.25
EST,2005,Female,7.13
EST,2005,Male,24.94
EST,2006,Both,15.75
EST,2006,Female,7.36
EST,2006,Male,25.75
EST,2007,Both,15.84
EST,2007,Female,7.39
EST,2007,Male,25.91
EST,2008,Both,15.09
EST,2008,Female,7.03
EST,2008,Male,24.68
EST,2009,Both,14.42
EST,2009,Female,6.7
EST,2009,Male,23.61
EST,2010,Both,14.23
EST,2010,Female,6.59
EST,2010,Male,23.3
EST,2011,Both,14.73
EST,2011,Female,6.81
EST,2011,Male,24.12
EST,2012,Both,15.45
EST,2012,Female,7.12
EST,2012,Male,25.31
EST,2013,Both,15.71
EST,2013,Female,7.22
EST,2013,Male,25.75
EST,2014,Both,15.64
EST,2014,Female,7.17
EST,2014,Male,25.63
EST,2015,Both,15.06
EST,2015,Female,6.89
EST,2015,Male,24.66
EST,2016,Both,13.92
EST,2016,Female,6.36
EST,2016,Male,22.79
EST,2017,Both,12.33
EST,2017,Female,5.61
EST,2017,Male,20.17
EST,2018,Both,11.26
EST,2018,Female,5.11
EST,2018,Male,18.4
EST,2019,Both,11.26
EST,2019,Female,5.11
EST,2019,Male,18.4
EST,2020,Both,10.68
EST,2020,Female,4.82
EST,2020,Male,17.4
SWZ,2000,Both,9.43
SWZ,2000,Female,3.46
SWZ,2000,Male,16.19
SWZ,2001,Both,9.43
SWZ,2001,Female,3.46
SWZ,2001,Male,16.19
SWZ,2002,Both,9.44
SWZ,2002,Female,3.46
SWZ,2002,Male,16.21
SWZ,2003,Both,8.63
SWZ,2003,Female,3.14
SWZ,2003,Male,14.83
SWZ,2004,Both,8.56
SWZ,2004,Female,3.11
SWZ,2004,Male,14.71
SWZ,2005,Both,8.09
SWZ,2005,Female,2.92
SWZ,2005,Male,13.91
SWZ,2006,Both,8.13
SWZ,2006,Female,2.93
SWZ,2006,Male,13.98
SWZ,2007,Both,7.96
SWZ,2007,Female,2.86
SWZ,2007,Male,13.68
SWZ,2008,Both,7.75
SWZ,2008,Female,2.77
SWZ,2008,Male,13.3
SWZ,2009,Both,7.25
SWZ,2009,Female,2.57
SWZ,2009,Male,12.44
SWZ,2010,Both,7.15
SWZ,2010,Female,2.52
SWZ,2010,Male,12.24
SWZ,2011,Both,6.9
SWZ,2011,Female,2.41
SWZ,2011,Male,11.79
SWZ,2012,Both,7.61
SWZ,2012,Female,2.66
SWZ,2012,Male,12.95
SWZ,2013,Both,7.91
SWZ,2013,Female,2.76
SWZ,2013,Male,13.43
SWZ,2014,Both,8.03
SWZ,2014,Female,2.79
SWZ,2014,Male,13.62
SWZ,2015,Both,7.73
SWZ,2015,Female,2.65
SWZ,2015,Male,13.1
SWZ,2016,Both,7.74
SWZ,2016,Female,2.64
SWZ,2016,Male,13.1
SWZ,2017,Both,8.04
SWZ,2017,Female,2.73
SWZ,2017,Male,13.58
SWZ,2018,Both,8.09
SWZ,2018,Female,2.73
SWZ,2018,Male,13.66
SWZ,2019,Both,8.09
SWZ,2019,Female,2.73
SWZ,2019,Male,13.66
SWZ,2020,Both,6.79
SWZ,2020,Female,2.23
SWZ,2020,Male,11.49
ETH,2000,Both,1.2
ETH,2000,Female,0.36
ETH,2000,Male,2.06
ETH,2001,Both,1.2
ETH,2001,Female,0.36
ETH,2001,Male,2.06
ETH,2002,Both,1.15
ETH,2002,Female,0.34
ETH,2002,Male,1.96
ETH,2003,Both,1.14
ETH,2003,Female,0.34
ETH,2003,Male,1.95
ETH,2004,Both,1.21
ETH,2004,Female,0.36
ETH,2004,Male,2.07
ETH,2005,Both,1.4
ETH,2005,Female,0.42
ETH,2005,Male,2.39
ETH,2006,Both,1.47
ETH,2006,Female,0.44
ETH,2006,Male,2.51
ETH,2007,Both,1.54
ETH,2007,Female,0.47
ETH,2007,Male,2.63
ETH,2008,Both,1.53
ETH,2008,Female,0.46
ETH,2008,Male,2.6
ETH,2009,Both,1.59
ETH,2009,Female,0.48
ETH,2009,Male,2.71
ETH,2010,Both,1.67
ETH,2010,Female,0.5
ETH,2010,Male,2.84
ETH,2011,Both,1.81
ETH,2011,Female,0.55
ETH,2011,Male,3.07
ETH,2012,Both,1.95
ETH,2012,Female,0.59
ETH,2012,Male,3.32
ETH,2013,Both,2.11
ETH,2013,Female,0.64
ETH,2013,Male,3.58
ETH,2014,Both,2.27
ETH,2014,Female,0.69
ETH,2014,Male,3.86
ETH,2015,Both,2.52
ETH,2015,Female,0.77
ETH,2015,Male,4.28
ETH,2016,Both,2.77
ETH,2016,Female,0.85
ETH,2016,Male,4.7
ETH,2017,Both,3.08
ETH,2017,Female,0.95
ETH,2017,Male,5.23
ETH,2018,Both,3.36
ETH,2018,Female,1.04
ETH,2018,Male,5.71
ETH,2019,Both,3.36
ETH,2019,Female,1.04
ETH,2019,Male,5.71
ETH,2020,Both,3.06
ETH,2020,Female,0.94
ETH,2020,Male,5.2
FJI,2000,Both,2.41
FJI,2000,Female,0.8
FJI,2000,Male,3.98
FJI,2001,Both,2.41
FJI,2001,Female,0.8
FJI,2001,Male,3.98
FJI,2002,Both,2.37
FJI,2002,Female,0.78
FJI,2002,Male,3.91
FJI,2003,Both,2.45
FJI,2003,Female,0.81
FJI,2003,Male,4.06
FJI,2004,Both,2.53
FJI,2004,Female,0.84
FJI,2004,Male,4.18
FJI,2005,Both,2.67
FJI,2005,Female,0.89
FJI,2005,Male,4.41
FJI,2006,Both,2.84
FJI,2006,Female,0.95
FJI,2006,Male,4.68
FJI,2007,Both,2.98
FJI,2007,Female,0.99
FJI,2007,Male,4.9
FJI,2008,Both,3.05
FJI,2008,Female,1.02
FJI,2008,Male,5.03
FJI,2009,Both,2.87
FJI,2009,Female,0.95
FJI,2009,Male,4.73
FJI,2010,Both,2.85
FJI,2010,Female,0.94
FJI,2010,Male,4.71
FJI,2011,Both,2.81
FJI,2011,Female,0.93
FJI,2011,Male,4.64
FJI,2012,Both,2.95
FJI,2012,Female,0.98
FJI,2012,Male,4.88
FJI,2013,Both,2.98
FJI,2013,Female,0.99
FJI,2013,Male,4.93
FJI,2014,Both,3.03
FJI,2014,Female,1.01
FJI,2014,Male,5.03
FJI,2015,Both,3.06
FJI,2015,Female,1.02
FJI,2015,Male,5.08
FJI,2016,Both,3.05
FJI,2016,Female,1.02
FJI,2016,Male,5.07
FJI,2017,Both,3.18
FJI,2017,Female,1.06
FJI,2017,Male,5.3
FJI,2018,Both,3.45
FJI,2018,Female,1.16
FJI,2018,Male,5.74
FJI,2019,Both,3.45
FJI,2019,Female,1.16
FJI,2019,Male,5.74
FJI,2020,Both,3.58
FJI,2020,Female,1.19
FJI,2020,Male,5.97
FIN,2000,Both,10.0
FIN,2000,Female,4.53
FIN,2000,Male,15.85
FIN,2001,Both,10.0
FIN,2001,Female,4.53
FIN,2001,Male,15.85
FIN,2002,Both,10.14
FIN,2002,Female,4.6
FIN,2002,Male,16.06
FIN,2003,Both,10.45
FIN,2003,Female,4.74
FIN,2003,Male,16.53
FIN,2004,Both,10.68
FIN,2004,Female,4.85
FIN,2004,Male,16.88
FIN,2005,Both,10.95
FIN,2005,Female,4.98
FIN,2005,Male,17.29
FIN,2006,Both,11.12
FIN,2006,Female,5.06
FIN,2006,Male,17.55
FIN,2007,Both,11.21
FIN,2007,Female,5.11
FIN,2007,Male,17.66
FIN,2008,Both,11.14
FIN,2008,Female,5.08
FIN,2008,Male,17.54
FIN,2009,Both,10.89
FIN,2009,Female,4.96
FIN,2009,Male,17.15
FIN,2010,Both,10.74
FIN,2010,Female,4.89
FIN,2010,Male,16.9
FIN,2011,Both,10.5
FIN,2011,Female,4.78
FIN,2011,Male,16.53
FIN,2012,Both,10.28
FIN,2012,Female,4.67
FIN,2012,Male,16.17
FIN,2013,Both,9.92
FIN,2013,Female,4.5
FIN,2013,Male,15.61
FIN,2014,Both,9.66
FIN,2014,Female,4.38
FIN,2014,Male,15.2
FIN,2015,Both,9.43
FIN,2015,Female,4.27
FIN,2015,Male,14.84
FIN,2016,Both,9.3
FIN,2016,Female,4.2
FIN,2016,Male,14.62
FIN,2017,Both,9.23
FIN,2017,Female,4.18
FIN,2017,Male,14.51
FIN,2018,Both,9.16
FIN,2018,Female,4.14
FIN,2018,Male,14.38
FIN,2019,Both,9.16
FIN,2019,Female,4.14
FIN,2019,Male,14.38
FIN,2020,Both,9.08
FIN,2020,Female,4.1
FIN,2020,Male,14.25
FRA,2000,Both,13.72
FRA,2000,Female,6.28
FRA,2000,Male,21.82
FRA,2001,Both,13.72
FRA,2001,Female,6.28
FRA,2001,Male,21.82
FRA,2002,Both,13.57
FRA,2002,Female,6.21
FRA,2002,Male,21.6
FRA,2003,Both,13.26
FRA,2003,Female,6.06
FRA,2003,Male,21.11
FRA,2004,Both,12.94
FRA,2004,Female,5.9
FRA,2004,Male,20.61
FRA,2005,Both,12.81
FRA,2005,Female,5.84
FRA,2005,Male,20.41
FRA,2006,Both,12.75
FRA,2006,Female,5.81
FRA,2006,Male,20.31
FRA,2007,Both,12.63
FRA,2007,Female,5.76
FRA,2007,Male,20.13
FRA,2008,Both,12.51
FRA,2008,Female,5.7
FRA,2008,Male,19.95
FRA,2009,Both,12.31
FRA,2009,Female,5.6
FRA,2009,Male,19.64
FRA,2010,Both,12.25
FRA,2010,Female,5.57
FRA,2010,Male,19.55
FRA,2011,Both,12.11
FRA,2011,Female,5.5
FRA,2011,Male,19.34
FRA,2012,Both,11.93
FRA,2012,Female,5.42
FRA,2012,Male,19.05
FRA,2013,Both,11.84
FRA,2013,Female,5.38
FRA,2013,Male,18.91
FRA,2014,Both,11.73
FRA,2014,Female,5.33
FRA,2014,Male,18.73
FRA,2015,Both,11.73
FRA,2015,Female,5.33
FRA,2015,Male,18.73
FRA,2016,Both,11.6
FRA,2016,Female,5.27
FRA,2016,Male,18.53
FRA,2017,Both,11.4
FRA,2017,Female,5.18
FRA,2017,Male,18.2
FRA,2018,Both,11.3
FRA,2018,Female,5.14
FRA,2018,Male,18.04
FRA,2019,Both,11.3
FRA,2019,Female,5.14
FRA,2019,Male,18.04
FRA,2020,Both,10.32
FRA,2020,Female,4.68
FRA,2020,Male,16.48
GAB,2000,Both,9.64
GAB,2000,Female,4.16
GAB,2000,Male,15.21
GAB,2001,Both,9.64
GAB,2001,Female,4.16
GAB,2001,Male,15.21
GAB,2002,Both,8.88
GAB,2002,Female,3.8
GAB,2002,Male,14.02
GAB,2003,Both,8.28
GAB,2003,Female,3.52
GAB,2003,Male,13.07
GAB,2004,Both,8.27
GAB,2004,Female,3.51
GAB,2004,Male,13.04
GAB,2005,Both,8.89
GAB,2005,Female,3.78
GAB,2005,Male,13.99
GAB,2006,Both,9.26
GAB,2006,Female,3.93
GAB,2006,Male,14.55
GAB,2007,Both,9.28
GAB,2007,Female,3.92
GAB,2007,Male,14.55
GAB,2008,Both,9.19
GAB,2008,Female,3.86
GAB,2008,Male,14.4
GAB,2009,Both,9.05
GAB,2009,Female,3.79
GAB,2009,Male,14.17
GAB,2010,Both,8.91
GAB,2010,Female,3.71
GAB,2010,Male,13.94
GAB,2011,Both,8.68
GAB,2011,Female,3.59
GAB,2011,Male,13.55
GAB,2012,Both,8.41
GAB,2012,Female,3.46
GAB,2012,Male,13.12
GAB,2013,Both,8.47
GAB,2013,Female,3.48
GAB,2013,Male,13.2
GAB,2014,Both,8.66
GAB,2014,Female,3.54
GAB,2014,Male,13.48
GAB,2015,Both,8.6
GAB,2015,Female,3.51
GAB,2015,Male,13.39
GAB,2016,Both,8.2
GAB,2016,Female,3.32
GAB,2016,Male,12.77
GAB,2017,Both,7.69
GAB,2017,Female,3.1
GAB,2017,Male,12.01
GAB,2018,Both,7.33
GAB,2018,Female,2.94
GAB,2018,Male,11.46
GAB,2019,Both,7.33
GAB,2019,Female,2.94
GAB,2019,Male,11.46
GAB,2020,Both,8.14
GAB,2020,Female,3.28
GAB,2020,Male,12.73
GMB,2000,Both,3.74
GMB,2000,Female,1.28
GMB,2000,Male,6.35
GMB,2001,Both,3.74
GMB,2001,Female,1.28
GMB,2001,Male,6.35
GMB,2002,Both,3.86
GMB,2002,Female,1.32
GMB,2002,Male,6.56
GMB,2003,Both,3.94
GMB,2003,Female,1.35
GMB,2003,Male,6.69
GMB,2004,Both,3.95
GMB,2004,Female,1.36
GMB,2004,Male,6.71
GMB,2005,Both,3.83
GMB,2005,Female,1.31
GMB,2005,Male,6.51
GMB,2006,Both,3.69
GMB,2006,Female,1.26
GMB,2006,Male,6.28
GMB,2007,Both,3.54
GMB,2007,Female,1.2
GMB,2007,Male,6.03
GMB,2008,Both,3.45
GMB,2008,Female,1.17
GMB,2008,Male,5.88
GMB,2009,Both,3.27
GMB,2009,Female,1.1
GMB,2009,Male,5.57
GMB,2010,Both,3.17
GMB,2010,Female,1.06
GMB,2010,Male,5.4
GMB,2011,Both,3.05
GMB,2011,Female,1.02
GMB,2011,Male,5.2
GMB,2012,Both,2.87
GMB,2012,Female,0.95
GMB,2012,Male,4.89
GMB,2013,Both,2.76
GMB,2013,Female,0.91
GMB,2013,Male,4.7
GMB,2014,Both,2.35
GMB,2014,Female,0.76
GMB,2014,Male,4.02
GMB,2015,Both,2.07
GMB,2015,Female,0.66
GMB,2015,Male,3.54
GMB,2016,Both,1.62
GMB,2016,Female,0.51
GMB,2016,Male,2.77
GMB,2017,Both,1.36
GMB,2017,Female,0.42
GMB,2017,Male,2.34
GMB,2018,Both,1.11
GMB,2018,Female,0.34
GMB,2018,Male,1.91
GMB,2019,Both,1.11
GMB,2019,Female,0.34
GMB,2019,Male,1.91
GMB,2020,Both,0.61
GMB,2020,Female,0.19
GMB,2020,Male,1.06
GEO,2000,Both,10.57
GEO,2000,Female,4.4
GEO,2000,Male,18.05
GEO,2001,Both,10.57
GEO,2001,Female,4.4
GEO,2001,Male,18.05
GEO,2002,Both,10.21
GEO,2002,Female,4.25
GEO,2002,Male,17.45
GEO,2003,Both,10.46
GEO,2003,Female,4.36
GEO,2003,Male,17.85
GEO,2004,Both,11.09
GEO,2004,Female,4.64
GEO,2004,Male,18.89
GEO,2005,Both,12.26
GEO,2005,Female,5.15
GEO,2005,Male,20.82
GEO,2006,Both,13.53
GEO,2006,Female,5.7
GEO,2006,Male,22.92
GEO,2007,Both,14.52
GEO,2007,Female,6.12
GEO,2007,Male,24.55
GEO,2008,Both,14.7
GEO,2008,Female,6.19
GEO,2008,Male,24.82
GEO,2009,Both,14.8
GEO,2009,Female,6.22
GEO,2009,Male,24.98
GEO,2010,Both,14.84
GEO,2010,Female,6.21
GEO,2010,Male,25.03
GEO,2011,Both,14.99
GEO,2011,Female,6.25
GEO,2011,Male,25.28
GEO,2012,Both,14.67
GEO,2012,Female,6.09
GEO,2012,Male,24.74
GEO,2013,Both,14.22
GEO,2013,Female,5.88
GEO,2013,Male,23.98
GEO,2014,Both,14.02
GEO,2014,Female,5.78
GEO,2014,Male,23.67
GEO,2015,Both,13.95
GEO,2015,Female,5.74
GEO,2015,Male,23.58
GEO,2016,Both,13.97
GEO,2016,Female,5.74
GEO,2016,Male,23.66
GEO,2017,Both,13.97
GEO,2017,Female,5.73
GEO,2017,Male,23.69
GEO,2018,Both,14.33
GEO,2018,Female,5.86
GEO,2018,Male,24.31
GEO,2019,Both,14.33
GEO,2019,Female,5.86
GEO,2019,Male,24.31
GEO,2020,Both,14.41
GEO,2020,Female,5.87
GEO,2020,Male,24.51
DEU,2000,Both,13.82
DEU,2000,Female,6.21
DEU,2000,Male,22.02
DEU,2001,Both,13.82
DEU,2001,Female,6.21
DEU,2001,Male,22.02
DEU,2002,Both,13.48
DEU,2002,Female,6.05
DEU,2002,Male,21.47
DEU,2003,Both,13.26
DEU,2003,Female,5.95
DEU,2003,Male,21.12
DEU,2004,Both,13.07
DEU,2004,Female,5.87
DEU,2004,Male,20.81
DEU,2005,Both,13.01
DEU,2005,Female,5.84
DEU,2005,Male,20.69
DEU,2006,Both,12.89
DEU,2006,Female,5.79
DEU,2006,Male,20.49
DEU,2007,Both,12.79
DEU,2007,Female,5.75
DEU,2007,Male,20.3
DEU,2008,Both,12.6
DEU,2008,Female,5.66
DEU,2008,Male,19.99
DEU,2009,Both,12.46
DEU,2009,Female,5.59
DEU,2009,Male,19.76
DEU,2010,Both,12.41
DEU,2010,Female,5.57
DEU,2010,Male,19.66
DEU,2011,Both,12.39
DEU,2011,Female,5.56
DEU,2011,Male,19.59
DEU,2012,Both,12.39
DEU,2012,Female,5.57
DEU,2012,Male,19.57
DEU,2013,Both,12.31
DEU,2013,Female,5.53
DEU,2013,Male,19.42
DEU,2014,Both,12.23
DEU,2014,Female,5.49
DEU,2014,Male,19.28
DEU,2015,Both,12.15
DEU,2015,Female,5.45
DEU,2015,Male,19.14
DEU,2016,Both,12.17
DEU,2016,Female,5.46
DEU,2016,Male,19.16
DEU,2017,Both,12.23
DEU,2017,Female,5.49
DEU,2017,Male,19.23
DEU,2018,Both,12.22
DEU,2018,Female,5.49
DEU,2018,Male,19.22
DEU,2019,Both,12.22
DEU,2019,Female,5.49
DEU,2019,Male,19.22
DEU,2020,Both,11.84
DEU,2020,Female,5.3
DEU,2020,Male,18.63
GHA,2000,Both,5.32
GHA,2000,Female,2.16
GHA,2000,Male,8.62
GHA,2001,Both,5.32
GHA,2001,Female,2.16
GHA,2001,Male,8.62
GHA,2002,Both,5.29
GHA,2002,Female,2.14
GHA,2002,Male,8.56
GHA,2003,Both,5.22
GHA,2003,Female,2.11
GHA,2003,Male,8.46
GHA,2004,Both,5.12
GHA,2004,Female,2.06
GHA,2004,Male,8.29
GHA,2005,Both,5.11
GHA,2005,Female,2.05
GHA,2005,Male,8.27
GHA,2006,Both,4.8
GHA,2006,Female,1.91
GHA,2006,Male,7.78
GHA,2007,Both,4.88
GHA,2007,Female,1.94
GHA,2007,Male,7.91
GHA,2008,Both,4.91
GHA,2008,Female,1.95
GHA,2008,Male,7.96
GHA,2009,Both,5.44
GHA,2009,Female,2.17
GHA,2009,Male,8.8
GHA,2010,Both,5.45
GHA,2010,Female,2.17
GHA,2010,Male,8.83
GHA,2011,Both,5.31
GHA,2011,Female,2.11
GHA,2011,Male,8.61
GHA,2012,Both,5.07
GHA,2012,Female,2.0
GHA,2012,Male,8.22
GHA,2013,Both,5.08
GHA,2013,Female,2.0
GHA,2013,Male,8.24
GHA,2014,Both,5.1
GHA,2014,Female,2.0
GHA,2014,Male,8.27
GHA,2015,Both,5.01
GHA,2015,Female,1.96
GHA,2015,Male,8.13
GHA,2016,Both,4.71
GHA,2016,Female,1.83
GHA,2016,Male,7.66
GHA,2017,Both,4.58
GHA,2017,Female,1.77
GHA,2017,Male,7.46
GHA,2018,Both,4.55
GHA,2018,Female,1.75
GHA,2018,Male,7.41
GHA,2019,Both,4.55
GHA,2019,Female,1.75
GHA,2019,Male,7.41
GHA,2020,Both,4.26
GHA,2020,Female,1.63
GHA,2020,Male,6.96
GRC,2000,Both,8.73
GRC,2000,Female,3.89
GRC,2000,Male,13.65
GRC,2001,Both,8.73
GRC,2001,Female,3.89
GRC,2001,Male,13.65
GRC,2002,Both,8.77
GRC,2002,Female,3.91
GRC,2002,Male,13.72
GRC,2003,Both,8.85
GRC,2003,Female,3.95
GRC,2003,Male,13.86
GRC,2004,Both,9.23
GRC,2004,Female,4.12
GRC,2004,Male,14.45
GRC,2005,Both,9.27
GRC,2005,Female,4.13
GRC,2005,Male,14.52
GRC,2006,Both,9.34
GRC,2006,Female,4.17
GRC,2006,Male,14.65
GRC,2007,Both,9.28
GRC,2007,Female,4.14
GRC,2007,Male,14.57
GRC,2008,Both,9.25
GRC,2008,Female,4.12
GRC,2008,Male,14.53
GRC,2009,Both,9.11
GRC,2009,Female,4.05
GRC,2009,Male,14.34
GRC,2010,Both,8.72
GRC,2010,Female,3.86
GRC,2010,Male,13.76
GRC,2011,Both,8.48
GRC,2011,Female,3.74
GRC,2011,Male,13.42
GRC,2012,Both,8.24
GRC,2012,Female,3.62
GRC,2012,Male,13.05
GRC,2013,Both,8.1
GRC,2013,Female,3.56
GRC,2013,Male,12.85
GRC,2014,Both,7.77
GRC,2014,Female,3.41
GRC,2014,Male,12.35
GRC,2015,Both,7.48
GRC,2015,Female,3.28
GRC,2015,Male,11.89
GRC,2016,Both,7.34
GRC,2016,Female,3.22
GRC,2016,Male,11.69
GRC,2017,Both,7.28
GRC,2017,Female,3.19
GRC,2017,Male,11.59
GRC,2018,Both,7.12
GRC,2018,Female,3.12
GRC,2018,Male,11.34
GRC,2019,Both,7.12
GRC,2019,Female,3.12
GRC,2019,Male,11.34
GRC,2020,Both,5.81
GRC,2020,Female,2.51
GRC,2020,Male,9.29
GRD,2000,Both,7.69
GRD,2000,Female,3.13
GRD,2000,Male,12.23
GRD,2001,Both,7.69
GRD,2001,Female,3.13
GRD,2001,Male,12.23
GRD,2002,Both,7.83
GRD,2002,Female,3.2
GRD,2002,Male,12.45
GRD,2003,Both,7.92
GRD,2003,Female,3.24
GRD,2003,Male,12.57
GRD,2004,Both,7.92
GRD,2004,Female,3.25
GRD,2004,Male,12.55
GRD,2005,Both,7.94
GRD,2005,Female,3.27
GRD,2005,Male,12.57
GRD,2006,Both,8.14
GRD,2006,Female,3.37
GRD,2006,Male,12.89
GRD,2007,Both,8.22
GRD,2007,Female,3.4
GRD,2007,Male,13.01
GRD,2008,Both,8.06
GRD,2008,Female,3.33
GRD,2008,Male,12.74
GRD,2009,Both,7.78
GRD,2009,Female,3.2
GRD,2009,Male,12.31
GRD,2010,Both,7.55
GRD,2010,Female,3.09
GRD,2010,Male,11.96
GRD,2011,Both,7.46
GRD,2011,Female,3.05
GRD,2011,Male,11.83
GRD,2012,Both,7.48
GRD,2012,Female,3.05
GRD,2012,Male,11.87
GRD,2013,Both,7.54
GRD,2013,Female,3.08
GRD,2013,Male,11.97
GRD,2014,Both,7.63
GRD,2014,Female,3.12
GRD,2014,Male,12.13
GRD,2015,Both,7.77
GRD,2015,Female,3.18
GRD,2015,Male,12.34
GRD,2016,Both,7.84
GRD,2016,Female,3.21
GRD,2016,Male,12.48
GRD,2017,Both,7.94
GRD,2017,Female,3.26
GRD,2017,Male,12.64
GRD,2018,Both,8.06
GRD,2018,Female,3.31
GRD,2018,Male,12.84
GRD,2019,Both,8.06
GRD,2019,Female,3.31
GRD,2019,Male,12.84
GRD,2020,Both,7.33
GRD,2020,Female,2.98
GRD,2020,Male,11.73
GTM,2000,Both,2.41
GTM,2000,Female,0.95
GTM,2000,Male,3.93
GTM,2001,Both,2.41
GTM,2001,Female,0.95
GTM,2001,Male,3.93
GTM,2002,Both,2.35
GTM,2002,Female,0.93
GTM,2002,Male,3.83
GTM,2003,Both,2.31
GTM,2003,Female,0.91
GTM,2003,Male,3.77
GTM,2004,Both,2.29
GTM,2004,Female,0.9
GTM,2004,Male,3.74
GTM,2005,Both,2.27
GTM,2005,Female,0.9
GTM,2005,Male,3.71
GTM,2006,Both,2.27
GTM,2006,Female,0.9
GTM,2006,Male,3.71
GTM,2007,Both,2.23
GTM,2007,Female,0.88
GTM,2007,Male,3.64
GTM,2008,Both,2.15
GTM,2008,Female,0.85
GTM,2008,Male,3.51
GTM,2009,Both,2.06
GTM,2009,Female,0.81
GTM,2009,Male,3.37
GTM,2010,Both,2.04
GTM,2010,Female,0.8
GTM,2010,Male,3.34
GTM,2011,Both,2.0
GTM,2011,Female,0.78
GTM,2011,Male,3.27
GTM,2012,Both,1.93
GTM,2012,Female,0.76
GTM,2012,Male,3.16
GTM,2013,Both,1.81
GTM,2013,Female,0.71
GTM,2013,Male,2.97
GTM,2014,Both,1.72
GTM,2014,Female,0.67
GTM,2014,Male,2.83
GTM,2015,Both,1.65
GTM,2015,Female,0.64
GTM,2015,Male,2.7
GTM,2016,Both,1.62
GTM,2016,Female,0.63
GTM,2016,Male,2.66
GTM,2017,Both,1.62
GTM,2017,Female,0.62
GTM,2017,Male,2.65
GTM,2018,Both,1.63
GTM,2018,Female,0.63
GTM,2018,Male,2.67
GTM,2019,Both,1.63
GTM,2019,Female,0.63
GTM,2019,Male,2.67
