AreaCode,Year,Sex,LitresPerCapita
MNG,2006,Male,18.1
MNG,2006,Total,13.37
MNG,2007,Female,7.76
MNG,2007,Male,20.52
MNG,2007,Total,15.08
MNG,2008,Female,8.22
MNG,2008,Male,21.83
MNG,2008,Total,16.0
MNG,2009,Female,7.83
MNG,2009,Male,20.78
MNG,2009,Total,15.26
MNG,2010,Female,7.24
MNG,2010,Male,19.16
MNG,2010,Total,14.11
MNG,2011,Female,7.41
MNG,2011,Male,19.69
MNG,2011,Total,14.47
MNG,2012,Female,8.4
MNG,2012,Male,22.67
MNG,2012,Total,16.52
MNG,2013,Female,9.09
MNG,2013,Male,24.72
MNG,2013,Total,17.94
MNG,2014,Female,9.25
MNG,2014,Male,25.25
MNG,2014,Total,18.3
MNG,2015,Female,8.39
MNG,2015,Male,22.78
MNG,2015,Total,16.58
MNG,2016,Female,7.68
MNG,2016,Male,20.78
MNG,2016,Total,15.17
MNG,2017,Female,7.53
MNG,2017,Male,20.38
MNG,2017,Total,14.88
MNG,2018,Female,7.15
MNG,2018,Male,19.34
MNG,2018,Total,14.14
MNG,2019,Female,7.15
MNG,2019,Male,19.34
MNG,2019,Total,14.14
MNG,2020,Female,6.96
MNG,2020,Male,18.88
MNG,2020,Total,13.8
MNE,2016,Female,6.8
MNE,2016,Male,19.4
MNE,2016,Total,14.5
MAR,2000,Female,3.12
MAR,2000,Male,8.52
MAR,2000,Total,7.0
MAR,2001,Female,3.12
MAR,2001,Male,8.52
MAR,2001,Total,7.0
MAR,2002,Female,3.17
MAR,2002,Male,8.65
MAR,2002,Total,7.1
MAR,2003,Female,3.18
MAR,2003,Male,8.69
MAR,2003,Total,7.14
MAR,2004,Female,3.16
MAR,2004,Male,8.66
MAR,2004,Total,7.11
MAR,2005,Female,3.16
MAR,2005,Male,8.65
MAR,2005,Total,7.11
MAR,2006,Female,3.17
MAR,2006,Male,8.68
MAR,2006,Total,7.13
MAR,2007,Female,3.23
MAR,2007,Male,8.85
MAR,2007,Total,7.28
MAR,2008,Female,3.31
MAR,2008,Male,9.09
MAR,2008,Total,7.48
MAR,2009,Female,3.27
MAR,2009,Male,8.98
MAR,2009,Total,7.39
MAR,2010,Female,3.18
MAR,2010,Male,8.74
MAR,2010,Total,7.2
MAR,2011,Female,3.01
MAR,2011,Male,8.29
MAR,2011,Total,6.83
MAR,2012,Female,2.96
MAR,2012,Male,8.18
MAR,2012,Total,6.75
MAR,2013,Female,2.86
MAR,2013,Male,7.89
MAR,2013,Total,6.51
MAR,2014,Female,2.68
MAR,2014,Male,7.42
MAR,2014,Total,6.13
MAR,2015,Female,2.53
MAR,2015,Male,7.01
MAR,2015,Total,5.79
MAR,2016,Female,2.51
MAR,2016,Male,6.96
MAR,2016,Total,5.75
MAR,2017,Female,2.68
MAR,2017,Male,7.44
MAR,2017,Total,6.15
MAR,2018,Female,2.97
MAR,2018,Male,8.25
MAR,2018,Total,6.82
MAR,2019,Female,2.97
MAR,2019,Male,8.25
MAR,2019,Total,6.82
MAR,2020,Female,3.02
MAR,2020,Male,8.41
MAR,2020,Total,6.96
MOZ,2000,Female,2.42
MOZ,2000,Male,6.17
MOZ,2000,Total,4.85
MOZ,2001,Female,2.42
MOZ,2001,Male,6.17
MOZ,2001,Total,4.85
MOZ,2002,Female,2.38
MOZ,2002,Male,6.05
MOZ,2002,Total,4.76
MOZ,2003,Female,2.36
MOZ,2003,Male,6.01
MOZ,2003,Total,4.73
MOZ,2004,Female,2.39
MOZ,2004,Male,6.09
MOZ,2004,Total,4.79
MOZ,2005,Female,2.38
MOZ,2005,Male,6.07
MOZ,2005,Total,4.77
MOZ,2006,Female,2.4
MOZ,2006,Male,6.12
MOZ,2006,Total,4.81
MOZ,2007,Female,2.48
MOZ,2007,Male,6.32
MOZ,2007,Total,4.98
MOZ,2008,Female,2.58
MOZ,2008,Male,6.57
MOZ,2008,Total,5.17
MOZ,2009,Female,2.68
MOZ,2009,Male,6.84
MOZ,2009,Total,5.38
MOZ,2010,Female,2.81
MOZ,2010,Male,7.18
MOZ,2010,Total,5.65
MOZ,2011,Female,3.02
MOZ,2011,Male,7.71
MOZ,2011,Total,6.06
MOZ,2012,Female,3.19
MOZ,2012,Male,8.14
MOZ,2012,Total,6.4
MOZ,2013,Female,3.35
MOZ,2013,Male,8.54
MOZ,2013,Total,6.72
MOZ,2014,Female,3.54
MOZ,2014,Male,9.04
MOZ,2014,Total,7.11
MOZ,2015,Female,3.8
MOZ,2015,Male,9.71
MOZ,2015,Total,7.63
MOZ,2016,Female,4.01
MOZ,2016,Male,10.24
MOZ,2016,Total,8.05
MOZ,2017,Female,4.16
MOZ,2017,Male,10.62
MOZ,2017,Total,8.35
MOZ,2018,Female,4.26
MOZ,2018,Male,10.86
MOZ,2018,Total,8.54
MOZ,2019,Female,4.26
MOZ,2019,Male,10.86
MOZ,2019,Total,8.54
MOZ,2020,Female,4.0
MOZ,2020,Male,10.19
MOZ,2020,Total,8.03
MMR,2000,Female,0.55
MMR,2000,Male,1.4
MMR,2000,Total,1.09
MMR,2001,Female,0.55
MMR,2001,Male,1.4
MMR,2001,Total,1.09
MMR,2002,Female,0.77
MMR,2002,Male,1.93
MMR,2002,Total,1.51
MMR,2003,Female,0.97
MMR,2003,Male,2.46
MMR,2003,Total,1.92
MMR,2004,Female,1.0
MMR,2004,Male,2.52
MMR,2004,Total,1.97
MMR,2005,Female,1.03
MMR,2005,Male,2.6
MMR,2005,Total,2.03
MMR,2006,Female,1.08
MMR,2006,Male,2.74
MMR,2006,Total,2.14
MMR,2007,Female,1.17
MMR,2007,Male,2.96
MMR,2007,Total,2.31
MMR,2008,Female,1.28
MMR,2008,Male,3.24
MMR,2008,Total,2.53
MMR,2009,Female,1.39
MMR,2009,Male,3.54
MMR,2009,Total,2.76
MMR,2010,Female,1.53
MMR,2010,Male,3.91
MMR,2010,Total,3.05
MMR,2011,Female,1.7
MMR,2011,Male,4.34
MMR,2011,Total,3.38
MMR,2012,Female,1.85
MMR,2012,Male,4.73
MMR,2012,Total,3.68
MMR,2013,Female,1.96
MMR,2013,Male,5.03
MMR,2013,Total,3.92
MMR,2014,Female,2.05
MMR,2014,Male,5.26
MMR,2014,Total,4.09
MMR,2015,Female,2.16
MMR,2015,Male,5.56
MMR,2015,Total,4.32
MMR,2016,Female,2.33
MMR,2016,Male,6.01
MMR,2016,Total,4.66
MMR,2017,Female,2.51
MMR,2017,Male,6.47
MMR,2017,Total,5.01
MMR,2018,Female,2.73
MMR,2018,Male,7.07
MMR,2018,Total,5.47
MMR,2019,Female,2.73
MMR,2019,Male,7.07
MMR,2019,Total,5.47
MMR,2020,Female,2.52
MMR,2020,Male,6.52
MMR,2020,Total,5.05
NAM,2000,Female,9.62
NAM,2000,Male,24.94
NAM,2000,Total,19.53
NAM,2001,Female,9.62
NAM,2001,Male,24.94
NAM,2001,Total,19.53
NAM,2002,Female,9.49
NAM,2002,Male,24.62
NAM,2002,Total,19.28
NAM,2003,Female,9.44
NAM,2003,Male,24.5
NAM,2003,Total,19.19
NAM,2004,Female,9.33
NAM,2004,Male,24.21
NAM,2004,Total,18.96
NAM,2005,Female,9.27
NAM,2005,Male,24.06
NAM,2005,Total,18.84
NAM,2006,Female,9.16
NAM,2006,Male,23.79
NAM,2006,Total,18.63
NAM,2007,Female,9.23
NAM,2007,Male,23.97
NAM,2007,Total,18.76
NAM,2008,Female,9.49
NAM,2008,Male,24.66
NAM,2008,Total,19.28
NAM,2009,Female,9.7
NAM,2009,Male,25.2
NAM,2009,Total,19.69
NAM,2010,Female,9.93
NAM,2010,Male,25.82
NAM,2010,Total,20.15
NAM,2011,Female,10.04
NAM,2011,Male,26.1
NAM,2011,Total,20.35
NAM,2012,Female,10.3
NAM,2012,Male,26.8
NAM,2012,Total,20.87
NAM,2013,Female,10.51
NAM,2013,Male,27.37
NAM,2013,Total,21.29
NAM,2014,Female,10.73
NAM,2014,Male,27.98
NAM,2014,Total,21.74
NAM,2015,Female,10.91
NAM,2015,Male,28.52
NAM,2015,Total,22.14
NAM,2016,Female,10.98
NAM,2016,Male,28.74
NAM,2016,Total,22.31
NAM,2017,Female,10.94
NAM,2017,Male,28.67
NAM,2017,Total,22.26
NAM,2018,Female,10.71
NAM,2018,Male,28.09
NAM,2018,Total,21.83
NAM,2019,Female,10.71
NAM,2019,Male,28.09
NAM,2019,Total,21.83
NAM,2020,Female,9.62
NAM,2020,Male,25.22
NAM,2020,Total,19.69
NRU,2000,Female,6.37
NRU,2000,Male,16.48
NRU,2000,Total,12.87
NRU,2001,Female,6.37
NRU,2001,Male,16.48
NRU,2001,Total,12.87
NRU,2002,Female,5.17
NRU,2002,Male,13.29
NRU,2002,Total,10.44
NRU,2003,Female,5.08
NRU,2003,Male,13.06
NRU,2003,Total,10.27
NRU,2004,Female,4.58
NRU,2004,Male,11.76
NRU,2004,Total,9.27
NRU,2005,Female,4.47
NRU,2005,Male,11.45
NRU,2005,Total,9.03
NRU,2006,Female,4.23
NRU,2006,Male,10.83
NRU,2006,Total,8.54
NRU,2007,Female,4.49
NRU,2007,Male,11.51
NRU,2007,Total,9.06
NRU,2008,Female,4.37
NRU,2008,Male,11.19
NRU,2008,Total,8.82
NRU,2009,Female,5.32
NRU,2009,Male,13.68
NRU,2009,Total,10.71
NRU,2010,Female,6.05
NRU,2010,Male,15.59
NRU,2010,Total,12.16
NRU,2011,Female,6.75
NRU,2011,Male,17.41
NRU,2011,Total,13.56
NRU,2012,Female,5.87
NRU,2012,Male,15.11
NRU,2012,Total,11.79
NRU,2013,Female,5.05
NRU,2013,Male,12.98
NRU,2013,Total,10.16
NRU,2014,Female,4.54
NRU,2014,Male,11.63
NRU,2014,Total,9.12
NRU,2015,Female,4.5
NRU,2015,Male,11.55
NRU,2015,Total,9.05
NRU,2016,Female,4.5
NRU,2016,Male,11.55
NRU,2016,Total,9.05
NRU,2017,Female,4.49
NRU,2017,Male,11.53
NRU,2017,Total,9.03
NRU,2018,Female,4.48
NRU,2018,Male,11.52
NRU,2018,Total,9.02
NRU,2019,Female,4.48
NRU,2019,Male,11.52
NRU,2019,Total,9.02
NRU,2020,Female,4.28
NRU,2020,Male,11.03
NRU,2020,Total,8.63
NPL,2000,Female,0.4
NPL,2000,Male,1.01
NPL,2000,Total,0.81
NPL,2001,Female,0.4
NPL,2001,Male,1.01
NPL,2001,Total,0.81
NPL,2002,Female,0.5
NPL,2002,Male,1.26
NPL,2002,Total,1.01
NPL,2003,Female,0.61
NPL,2003,Male,1.55
NPL,2003,Total,1.24
NPL,2004,Female,0.63
NPL,2004,Male,1.6
NPL,2004,Total,1.27
NPL,2005,Female,0.62
NPL,2005,Male,1.59
NPL,2005,Total,1.27
NPL,2006,Female,0.6
NPL,2006,Male,1.54
NPL,2006,Total,1.22
NPL,2007,Female,0.6
NPL,2007,Male,1.54
NPL,2007,Total,1.22
NPL,2008,Female,0.64
NPL,2008,Male,1.62
NPL,2008,Total,1.28
NPL,2009,Female,1.25
NPL,2009,Male,3.19
NPL,2009,Total,2.51
NPL,2010,Female,1.84
NPL,2010,Male,4.69
NPL,2010,Total,3.68
NPL,2011,Female,2.39
NPL,2011,Male,6.09
NPL,2011,Total,4.76
NPL,2012,Female,2.42
NPL,2012,Male,6.18
NPL,2012,Total,4.82
NPL,2013,Female,2.24
NPL,2013,Male,5.7
NPL,2013,Total,4.44
NPL,2014,Female,2.31
NPL,2014,Male,5.88
NPL,2014,Total,4.56
NPL,2015,Female,2.38
NPL,2015,Male,6.07
NPL,2015,Total,4.7
NPL,2016,Female,2.62
NPL,2016,Male,6.67
NPL,2016,Total,5.16
NPL,2017,Female,2.61
NPL,2017,Male,6.63
NPL,2017,Total,5.12
NPL,2018,Female,2.64
NPL,2018,Male,6.71
NPL,2018,Total,5.18
NPL,2019,Female,2.64
NPL,2019,Male,6.71
NPL,2019,Total,5.18
NPL,2020,Female,2.09
NPL,2020,Male,5.29
NPL,2020,Total,4.1
NLD,2000,Female,7.06
NLD,2000,Male,20.36
NLD,2000,Total,14.19
NLD,2001,Female,7.06
NLD,2001,Male,20.36
NLD,2001,Total,14.19
NLD,2002,Female,6.93
NLD,2002,Male,19.98
NLD,2002,Total,13.93
NLD,2003,Female,6.87
NLD,2003,Male,19.83
NLD,2003,Total,13.83
NLD,2004,Female,6.83
NLD,2004,Male,19.69
NLD,2004,Total,13.73
NLD,2005,Female,6.82
NLD,2005,Male,19.7
NLD,2005,Total,13.73
NLD,2006,Female,6.78
NLD,2006,Male,19.58
NLD,2006,Total,13.64
NLD,2007,Female,6.76
NLD,2007,Male,19.52
NLD,2007,Total,13.59
NLD,2008,Female,6.67
NLD,2008,Male,19.25
NLD,2008,Total,13.4
NLD,2009,Female,6.6
NLD,2009,Male,19.04
NLD,2009,Total,13.27
NLD,2010,Female,6.51
NLD,2010,Male,18.76
NLD,2010,Total,13.09
NLD,2011,Female,6.5
NLD,2011,Male,18.72
NLD,2011,Total,13.06
NLD,2012,Female,6.4
NLD,2012,Male,18.42
NLD,2012,Total,12.86
NLD,2013,Female,6.28
NLD,2013,Male,18.04
NLD,2013,Total,12.61
NLD,2014,Female,6.13
NLD,2014,Male,17.58
NLD,2014,Total,12.3
NLD,2015,Female,6.07
NLD,2015,Male,17.38
NLD,2015,Total,12.17
NLD,2016,Female,6.03
NLD,2016,Male,17.28
NLD,2016,Total,12.1
NLD,2017,Female,6.02
NLD,2017,Male,17.26
NLD,2017,Total,12.08
NLD,2018,Female,5.99
NLD,2018,Male,17.18
NLD,2018,Total,12.02
NLD,2019,Female,5.99
NLD,2019,Male,17.18
NLD,2019,Total,12.02
NLD,2020,Female,5.66
NLD,2020,Male,16.16
NLD,2020,Total,11.33
NZL,2000,Female,6.33
NZL,2000,Male,17.87
NZL,2000,Total,12.38
NZL,2001,Female,6.33
NZL,2001,Male,17.87
NZL,2001,Total,12.38
NZL,2002,Female,6.34
NZL,2002,Male,17.91
NZL,2002,Total,12.4
NZL,2003,Female,6.42
NZL,2003,Male,18.16
NZL,2003,Total,12.57
NZL,2004,Female,6.46
NZL,2004,Male,18.27
NZL,2004,Total,12.64
NZL,2005,Female,6.53
NZL,2005,Male,18.5
NZL,2005,Total,12.78
NZL,2006,Female,6.53
NZL,2006,Male,18.5
NZL,2006,Total,12.78
NZL,2007,Female,6.55
NZL,2007,Male,18.57
NZL,2007,Total,12.82
NZL,2008,Female,6.52
NZL,2008,Male,18.5
NZL,2008,Total,12.76
NZL,2009,Female,6.6
NZL,2009,Male,18.74
NZL,2009,Total,12.92
NZL,2010,Female,6.59
NZL,2010,Male,18.7
NZL,2010,Total,12.89
NZL,2011,Female,6.57
NZL,2011,Male,18.66
NZL,2011,Total,12.86
NZL,2012,Female,6.47
NZL,2012,Male,18.35
NZL,2012,Total,12.65
NZL,2013,Female,6.37
NZL,2013,Male,18.05
NZL,2013,Total,12.46
NZL,2014,Female,6.26
NZL,2014,Male,17.73
NZL,2014,Total,12.25
NZL,2015,Female,6.22
NZL,2015,Male,17.63
NZL,2015,Total,12.19
NZL,2016,Female,6.21
NZL,2016,Male,17.61
NZL,2016,Total,12.18
NZL,2017,Female,6.27
NZL,2017,Male,17.8
NZL,2017,Total,12.32
NZL,2018,Female,6.27
NZL,2018,Male,17.82
NZL,2018,Total,12.34
NZL,2019,Female,6.27
NZL,2019,Male,17.82
NZL,2019,Total,12.34
NZL,2020,Female,6.31
NZL,2020,Male,17.99
NZL,2020,Total,12.48
NIC,2000,Female,5.36
NIC,2000,Male,13.61
NIC,2000,Total,10.33
NIC,2001,Female,5.36
NIC,2001,Male,13.61
NIC,2001,Total,10.33
NIC,2002,Female,5.4
NIC,2002,Male,13.74
NIC,2002,Total,10.43
NIC,2003,Female,5.49
NIC,2003,Male,13.99
NIC,2003,Total,10.61
NIC,2004,Female,5.55
NIC,2004,Male,14.15
NIC,2004,Total,10.73
NIC,2005,Female,5.51
NIC,2005,Male,14.06
NIC,2005,Total,10.65
NIC,2006,Female,5.5
NIC,2006,Male,14.06
NIC,2006,Total,10.65
NIC,2007,Female,5.47
NIC,2007,Male,13.98
NIC,2007,Total,10.59
NIC,2008,Female,5.34
NIC,2008,Male,13.65
NIC,2008,Total,10.34
NIC,2009,Female,5.17
NIC,2009,Male,13.22
NIC,2009,Total,10.03
NIC,2010,Female,5.08
NIC,2010,Male,12.98
NIC,2010,Total,9.85
NIC,2011,Female,5.17
NIC,2011,Male,13.23
NIC,2011,Total,10.03
NIC,2012,Female,5.23
NIC,2012,Male,13.41
NIC,2012,Total,10.17
NIC,2013,Female,5.28
NIC,2013,Male,13.56
NIC,2013,Total,10.28
NIC,2014,Female,5.3
NIC,2014,Male,13.64
NIC,2014,Total,10.33
NIC,2015,Female,5.37
NIC,2015,Male,13.83
NIC,2015,Total,10.48
NIC,2016,Female,5.47
NIC,2016,Male,14.11
NIC,2016,Total,10.68
NIC,2017,Female,5.46
NIC,2017,Male,14.12
NIC,2017,Total,10.69
NIC,2018,Female,5.37
NIC,2018,Male,13.9
NIC,2018,Total,10.53
NIC,2019,Female,5.37
NIC,2019,Male,13.9
NIC,2019,Total,10.53
NIC,2020,Female,4.83
NIC,2020,Male,12.49
NIC,2020,Total,9.49
NER,2000,Female,0.69
NER,2000,Male,1.85
NER,2000,Total,1.52
NER,2001,Female,0.69
NER,2001,Male,1.85
NER,2001,Total,1.52
NER,2002,Female,0.7
NER,2002,Male,1.88
NER,2002,Total,1.55
NER,2003,Female,0.68
NER,2003,Male,1.83
NER,2003,Total,1.5
NER,2004,Female,0.67
NER,2004,Male,1.8
NER,2004,Total,1.48
NER,2005,Female,0.7
NER,2005,Male,1.87
NER,2005,Total,1.53
NER,2006,Female,0.7
NER,2006,Male,1.87
NER,2006,Total,1.54
NER,2007,Female,0.74
NER,2007,Male,1.97
NER,2007,Total,1.62
NER,2008,Female,0.73
NER,2008,Male,1.95
NER,2008,Total,1.61
NER,2009,Female,0.78
NER,2009,Male,2.08
NER,2009,Total,1.72
NER,2010,Female,0.82
NER,2010,Male,2.2
NER,2010,Total,1.81
NER,2011,Female,0.87
NER,2011,Male,2.33
NER,2011,Total,1.92
NER,2012,Female,0.87
NER,2012,Male,2.34
NER,2012,Total,1.93
NER,2013,Female,0.88
NER,2013,Male,2.35
NER,2013,Total,1.94
NER,2014,Female,0.88
NER,2014,Male,2.36
NER,2014,Total,1.94
NER,2015,Female,0.91
NER,2015,Male,2.43
NER,2015,Total,2.0
NER,2016,Female,0.86
NER,2016,Male,2.31
NER,2016,Total,1.9
NER,2017,Female,0.76
NER,2017,Male,2.04
NER,2017,Total,1.68
NER,2018,Female,0.66
NER,2018,Male,1.76
NER,2018,Total,1.45
NER,2019,Female,0.66
NER,2019,Male,1.76
NER,2019,Total,1.45
NER,2020,Female,0.64
NER,2020,Male,1.7
NER,2020,Total,1.4
NGA,2000,Female,11.81
NGA,2000,Male,30.95
NGA,2000,Total,24.18
NGA,2001,Female,11.81
NGA,2001,Male,30.95
NGA,2001,Total,24.18
NGA,2002,Female,11.75
NGA,2002,Male,30.79
NGA,2002,Total,24.05
NGA,2003,Female,11.74
NGA,2003,Male,30.75
NGA,2003,Total,24.02
NGA,2004,Female,11.73
NGA,2004,Male,30.73
NGA,2004,Total,24.01
NGA,2005,Female,11.68
NGA,2005,Male,30.59
NGA,2005,Total,23.9
NGA,2006,Female,11.6
NGA,2006,Male,30.38
NGA,2006,Total,23.75
NGA,2007,Female,11.5
NGA,2007,Male,30.1
NGA,2007,Total,23.54
NGA,2008,Female,11.37
NGA,2008,Male,29.75
NGA,2008,Total,23.27
NGA,2009,Female,9.74
NGA,2009,Male,25.39
NGA,2009,Total,19.95
NGA,2010,Female,8.52
NGA,2010,Male,22.11
NGA,2010,Total,17.47
NGA,2011,Female,7.36
NGA,2011,Male,18.98
NGA,2011,Total,15.1
NGA,2012,Female,7.76
NGA,2012,Male,20.04
NGA,2012,Total,15.93
NGA,2013,Female,7.84
NGA,2013,Male,20.25
NGA,2013,Total,16.1
NGA,2014,Female,7.92
NGA,2014,Male,20.48
NGA,2014,Total,16.28
NGA,2015,Female,7.94
NGA,2015,Male,20.55
NGA,2015,Total,16.34
NGA,2016,Female,7.92
NGA,2016,Male,20.49
NGA,2016,Total,16.3
NGA,2017,Female,7.87
NGA,2017,Male,20.37
NGA,2017,Total,16.21
NGA,2018,Female,7.8
NGA,2018,Male,20.17
NGA,2018,Total,16.06
NGA,2019,Female,7.8
NGA,2019,Male,20.17
NGA,2019,Total,16.06
NGA,2020,Female,7.27
NGA,2020,Male,18.78
NGA,2020,Total,15.0
NIU,2000,Female,9.57
NIU,2000,Male,26.06
NIU,2000,Total,20.11
NIU,2001,Female,9.57
NIU,2001,Male,26.06
NIU,2001,Total,20.11
NIU,2002,Female,9.66
NIU,2002,Male,26.38
NIU,2002,Total,20.33
NIU,2003,Female,9.32
NIU,2003,Male,25.43
NIU,2003,Total,19.63
NIU,2004,Female,9.63
NIU,2004,Male,26.34
NIU,2004,Total,20.28
NIU,2005,Female,9.28
NIU,2005,Male,25.33
NIU,2005,Total,19.51
NIU,2006,Female,8.34
NIU,2006,Male,22.66
NIU,2006,Total,17.54
NIU,2007,Female,9.22
NIU,2007,Male,25.27
NIU,2007,Total,19.47
NIU,2008,Female,9.2
NIU,2008,Male,25.23
NIU,2008,Total,19.47
NIU,2009,Female,9.3
NIU,2009,Male,25.55
NIU,2009,Total,19.74
NIU,2010,Female,8.81
NIU,2010,Male,24.15
NIU,2010,Total,18.75
NIU,2011,Female,9.56
NIU,2011,Male,26.46
NIU,2011,Total,20.46
NIU,2012,Female,10.54
NIU,2012,Male,29.37
NIU,2012,Total,22.61
NIU,2013,Female,10.76
NIU,2013,Male,30.13
NIU,2013,Total,23.14
NIU,2014,Female,10.51
NIU,2014,Male,29.5
NIU,2014,Total,22.65
NIU,2015,Female,10.63
NIU,2015,Male,30.0
NIU,2015,Total,22.97
NIU,2016,Female,10.81
NIU,2016,Male,30.64
NIU,2016,Total,23.38
NIU,2017,Female,10.92
NIU,2017,Male,31.04
NIU,2017,Total,23.6
NIU,2018,Female,10.97
NIU,2018,Male,31.24
NIU,2018,Total,23.62
NIU,2019,Female,10.97
NIU,2019,Male,31.24
NIU,2019,Total,23.62
NIU,2020,Female,10.96
NIU,2020,Male,31.15
NIU,2020,Total,23.24
MKD,2000,Female,4.86
MKD,2000,Male,12.88
MKD,2000,Total,9.85
MKD,2001,Female,4.86
MKD,2001,Male,12.88
MKD,2001,Total,9.85
MKD,2002,Female,5.13
MKD,2002,Male,13.61
MKD,2002,Total,10.39
MKD,2003,Female,5.34
MKD,2003,Male,14.2
MKD,2003,Total,10.84
MKD,2004,Female,5.43
MKD,2004,Male,14.44
MKD,2004,Total,11.03
MKD,2005,Female,5.24
MKD,2005,Male,13.92
MKD,2005,Total,10.64
MKD,2006,Female,5.11
MKD,2006,Male,13.57
MKD,2006,Total,10.4
MKD,2007,Female,5.06
MKD,2007,Male,13.44
MKD,2007,Total,10.31
MKD,2008,Female,5.04
MKD,2008,Male,13.38
MKD,2008,Total,10.26
MKD,2009,Female,5.03
MKD,2009,Male,13.36
MKD,2009,Total,10.26
MKD,2010,Female,4.95
MKD,2010,Male,13.17
MKD,2010,Total,10.12
MKD,2011,Female,4.98
MKD,2011,Male,13.26
MKD,2011,Total,10.2
MKD,2012,Female,4.99
MKD,2012,Male,13.29
MKD,2012,Total,10.22
MKD,2013,Female,4.98
MKD,2013,Male,13.28
MKD,2013,Total,10.22
MKD,2014,Female,4.97
MKD,2014,Male,13.27
MKD,2014,Total,10.22
MKD,2015,Female,4.96
MKD,2015,Male,13.24
MKD,2015,Total,10.2
MKD,2016,Female,5.01
MKD,2016,Male,13.4
MKD,2016,Total,10.31
MKD,2017,Female,5.11
MKD,2017,Male,13.71
MKD,2017,Total,10.55
MKD,2018,Female,5.24
MKD,2018,Male,14.07
MKD,2018,Total,10.82
MKD,2019,Female,5.24
MKD,2019,Male,14.07
MKD,2019,Total,10.82
MKD,2020,Female,5.04
MKD,2020,Male,13.54
MKD,2020,Total,10.44
NOR,2000,Female,4.47
NOR,2000,Male,12.56
NOR,2000,Total,8.89
NOR,2001,Female,4.47
NOR,2001,Male,12.56
NOR,2001,Total,8.89
NOR,2002,Female,4.54
NOR,2002,Male,12.78
NOR,2002,Total,9.03
NOR,2003,Female,4.68
NOR,2003,Male,13.18
NOR,2003,Total,9.3
NOR,2004,Female,4.74
NOR,2004,Male,13.4
NOR,2004,Total,9.44
NOR,2005,Female,4.78
NOR,2005,Male,13.53
NOR,2005,Total,9.51
NOR,2006,Female,4.81
NOR,2006,Male,13.65
NOR,2006,Total,9.58
NOR,2007,Female,4.84
NOR,2007,Male,13.76
NOR,2007,Total,9.65
NOR,2008,Female,4.88
NOR,2008,Male,13.86
NOR,2008,Total,9.73
NOR,2009,Female,4.87
NOR,2009,Male,13.83
NOR,2009,Total,9.72
NOR,2010,Female,4.81
NOR,2010,Male,13.64
NOR,2010,Total,9.6
NOR,2011,Female,4.69
NOR,2011,Male,13.28
NOR,2011,Total,9.35
NOR,2012,Female,4.59
NOR,2012,Male,12.98
NOR,2012,Total,9.15
NOR,2013,Female,4.5
NOR,2013,Male,12.73
NOR,2013,Total,8.98
NOR,2014,Female,4.47
NOR,2014,Male,12.61
NOR,2014,Total,8.92
NOR,2015,Female,4.45
NOR,2015,Male,12.56
NOR,2015,Total,8.9
NOR,2016,Female,4.45
NOR,2016,Male,12.54
NOR,2016,Total,8.89
NOR,2017,Female,4.43
NOR,2017,Male,12.52
NOR,2017,Total,8.86
NOR,2018,Female,4.42
NOR,2018,Male,12.48
NOR,2018,Total,8.84
NOR,2019,Female,4.42
NOR,2019,Male,12.48
NOR,2019,Total,8.84
NOR,2020,Female,4.72
NOR,2020,Male,13.44
NOR,2020,Total,9.49
OMN,2000,Female,2.64
OMN,2000,Male,7.04
OMN,2000,Total,6.12
OMN,2001,Female,2.64
OMN,2001,Male,7.04
OMN,2001,Total,6.12
OMN,2002,Female,2.85
OMN,2002,Male,7.59
OMN,2002,Total,6.59
OMN,2003,Female,3.11
OMN,2003,Male,8.28
OMN,2003,Total,7.17
OMN,2004,Female,3.31
OMN,2004,Male,8.79
OMN,2004,Total,7.61
OMN,2005,Female,3.26
OMN,2005,Male,8.65
OMN,2005,Total,7.48
OMN,2006,Female,3.07
OMN,2006,Male,8.13
OMN,2006,Total,7.04
OMN,2007,Female,2.82
OMN,2007,Male,7.43
OMN,2007,Total,6.44
OMN,2008,Female,2.64
OMN,2008,Male,6.97
OMN,2008,Total,6.04
OMN,2009,Female,2.53
OMN,2009,Male,6.67
OMN,2009,Total,5.81
OMN,2010,Female,2.43
OMN,2010,Male,6.42
OMN,2010,Total,5.64
OMN,2011,Female,2.32
OMN,2011,Male,6.12
OMN,2011,Total,5.44
OMN,2012,Female,2.15
OMN,2012,Male,5.7
OMN,2012,Total,5.11
OMN,2013,Female,2.01
OMN,2013,Male,5.34
OMN,2013,Total,4.82
OMN,2014,Female,2.05
OMN,2014,Male,5.48
OMN,2014,Total,4.96
OMN,2015,Female,2.16
OMN,2015,Male,5.81
OMN,2015,Total,5.28
OMN,2016,Female,2.31
OMN,2016,Male,6.24
OMN,2016,Total,5.67
OMN,2017,Female,2.36
OMN,2017,Male,6.39
OMN,2017,Total,5.81
OMN,2018,Female,2.4
OMN,2018,Male,6.5
OMN,2018,Total,5.9
OMN,2019,Female,2.4
OMN,2019,Male,6.5
OMN,2019,Total,5.9
OMN,2020,Female,1.52
OMN,2020,Male,4.15
OMN,2020,Total,3.73
PAK,2000,Female,0.95
PAK,2000,Male,2.66
PAK,2000,Total,2.15
PAK,2001,Female,0.95
PAK,2001,Male,2.66
PAK,2001,Total,2.15
