Cause,AreaCode,Sex,Deaths,LitresPerCapita,Population
LiverCirrhosisNumber,NIC,Female,68.35197495863481,1.64,2312.042
LiverCirrhosisNumber,NIC,Male,368.9524734325625,6.84,2175.5190000000002
LiverCirrhosisNumber,NIU,Both,0.053446222556042,9.35,1.349
LiverCirrhosisNumber,NIU,Female,0.0059874780690979,3.16,0.708
LiverCirrhosisNumber,NIU,Male,0.0474587444869441,15.97,0.646
LiverCirrhosisNumber,NLD,Both,514.2526984732284,9.3,14767.656
LiverCirrhosisNumber,NLD,Female,137.60525117937087,4.23,7488.404
LiverCirrhosisNumber,NLD,Male,376.6474472938573,14.51,7279.251
LiverCirrhosisNumber,NOR,Both,124.85298852613084,6.8,4415.2119999999995
LiverCirrhosisNumber,NOR,Female,31.851374034899106,3.09,2198.248
LiverCirrhosisNumber,NOR,Male,93.00161449123163,10.49,2216.968
LiverCirrhosisNumber,NPL,Both,2192.6235829628463,1.36,19622.783
LiverCirrhosisNumber,NPL,Female,616.7773394596298,0.48,10525.236
LiverCirrhosisNumber,NPL,Male,1575.8462435032166,2.4,9097.547
LiverCirrhosisNumber,NRU,Both,0.2769351760217262,2.94,7.234999999999999
LiverCirrhosisNumber,NRU,Female,0.0303391889164426,1.04,3.5909999999999997
LiverCirrhosisNumber,NRU,Male,0.2465959871052835,4.82,3.649
LiverCirrhosisNumber,NZL,Both,43.50957993483662,9.89,4033.13
LiverCirrhosisNumber,NZL,Female,6.217863518052252,4.66,2048.285
LiverCirrhosisNumber,NZL,Male,37.29171641678432,15.36,1984.846
LiverCirrhosisNumber,OMN,Both,12.330424239154333,0.88,3490.015
LiverCirrhosisNumber,OMN,Female,2.0108726298194624,0.17,1128.619
LiverCirrhosisNumber,OMN,Male,10.319551609334876,1.21,2361.397
LiverCirrhosisNumber,PAK,Both,2592.773931636544,0.1,142891.94
LiverCirrhosisNumber,PAK,Female,858.4470607670518,0.028,70076.529
LiverCirrhosisNumber,PAK,Male,1734.3268708694914,0.18,72815.415
LiverCirrhosisNumber,PAN,Both,149.63745288477594,6.6,3102.245
LiverCirrhosisNumber,PAN,Female,33.12027142090248,2.65,1562.175
LiverCirrhosisNumber,PAN,Male,116.5171814638734,10.6,1540.071
LiverCirrhosisNumber,PER,Both,3436.296376755254,7.45,24042.444
LiverCirrhosisNumber,PER,Female,702.3529121648531,3.46,12141.928
LiverCirrhosisNumber,PER,Male,2733.9434645904016,11.58,11900.52
LiverCirrhosisNumber,PHL,Both,3228.421325907472,6.18,76152.295
LiverCirrhosisNumber,PHL,Female,638.4627290904272,2.4,38468.701
LiverCirrhosisNumber,PHL,Male,2589.958596817047,9.92,37683.598
LiverCirrhosisNumber,PNG,Both,81.68354351753703,1.7,6245.656
LiverCirrhosisNumber,PNG,Female,5.7497404885898495,0.57,3032.828
LiverCirrhosisNumber,PNG,Male,75.9338030289473,2.75,3212.828
LiverCirrhosisNumber,POL,Both,3891.9450833863134,11.63,32330.564
LiverCirrhosisNumber,POL,Female,602.7054662978787,5.15,16806.277
LiverCirrhosisNumber,POL,Male,3289.239617088433,18.67,15524.291
LiverCirrhosisNumber,PRK,Both,586.5546856059996,4.29,21059.593
LiverCirrhosisNumber,PRK,Female,86.18265376162618,1.73,10782.187
LiverCirrhosisNumber,PRK,Male,500.3720318443732,6.97,10277.405
LiverCirrhosisNumber,PRT,Both,771.8636210110913,10.45,8943.581
LiverCirrhosisNumber,PRT,Female,136.72733218114962,4.81,4751.8949999999995
LiverCirrhosisNumber,PRT,Male,635.1362888299415,16.89,4191.683
LiverCirrhosisNumber,PRY,Both,268.5342018093665,5.6,4606.2609999999995
LiverCirrhosisNumber,PRY,Female,38.392991699763634,2.37,2308.1349999999998
LiverCirrhosisNumber,PRY,Male,230.1412101096027,8.85,2298.128
LiverCirrhosisNumber,QAT,Both,6.959062033606619,1.15,2390.663
LiverCirrhosisNumber,QAT,Female,0.7202509380325389,0.26,547.719
LiverCirrhosisNumber,QAT,Male,6.238811095574071,1.4,1842.95
LiverCirrhosisNumber,ROU,Both,4789.255965176128,16.99,16372.693
LiverCirrhosisNumber,ROU,Female,1312.1013597628796,7.51,8526.677
LiverCirrhosisNumber,ROU,Male,3477.1546054132464,27.3,7846.012
LiverCirrhosisNumber,RUS,Both,24365.870799736906,10.42,120685.512
LiverCirrhosisNumber,RUS,Female,7990.733472561601,4.17,65902.392
LiverCirrhosisNumber,RUS,Male,16375.137327175276,17.95,54783.12
LiverCirrhosisNumber,RWA,Both,494.4782858876701,1.88,7708.735
LiverCirrhosisNumber,RWA,Female,134.64634665484036,0.69,4038.717
LiverCirrhosisNumber,RWA,Male,359.8319392328299,3.18,3670.018
LiverCirrhosisNumber,SAU,Both,209.45541349744548,0.0,22625.752
LiverCirrhosisNumber,SAU,Female,31.81148538817356,0.0,8009.462
LiverCirrhosisNumber,SAU,Male,177.64392810927197,0.0,14616.291
LiverCirrhosisNumber,SDN,Both,170.29929186128325,0.005,26563.731
LiverCirrhosisNumber,SDN,Female,35.580263566931414,0.001,13568.498
LiverCirrhosisNumber,SDN,Male,134.7190282943519,0.009,12995.231
LiverCirrhosisNumber,SEN,Both,351.94759604607384,0.41,9671.2
LiverCirrhosisNumber,SEN,Female,72.67483210771424,0.11,4859.102
LiverCirrhosisNumber,SEN,Male,279.2727639383598,0.73,4812.096
LiverCirrhosisNumber,SGP,Both,21.67643188978693,1.87,4977.1359999999995
LiverCirrhosisNumber,SGP,Female,5.026788540528843,0.8,2400.092
LiverCirrhosisNumber,SGP,Male,16.64964334925809,2.85,2577.04
LiverCirrhosisNumber,SLB,Both,17.43437435694592,1.62,446.247
LiverCirrhosisNumber,SLB,Female,2.5498340340639234,0.55,219.261
LiverCirrhosisNumber,SLB,Male,14.884540322882009,2.65,226.989
LiverCirrhosisNumber,SLE,Both,217.21182215595144,0.26,4623.621
LiverCirrhosisNumber,SLE,Female,48.623276010911184,0.066,2335.732
LiverCirrhosisNumber,SLE,Male,168.58854614504023,0.47,2287.893
LiverCirrhosisNumber,SLV,Both,496.510219766232,3.28,4562.525
LiverCirrhosisNumber,SLV,Female,94.93799694275702,1.32,2459.448
LiverCirrhosisNumber,SLV,Male,401.5722228234753,5.56,2103.08
LiverCirrhosisNumber,SOM,Both,734.0862275181586,0.0,8474.280999999999
LiverCirrhosisNumber,SOM,Female,184.0134532427901,0.0,4277.21
LiverCirrhosisNumber,SOM,Male,550.0727742753689,0.0,4197.076
LiverCirrhosisNumber,SRB,Both,622.9402037705445,7.89,5973.242
LiverCirrhosisNumber,SRB,Female,114.700000400912,3.35,3154.777
LiverCirrhosisNumber,SRB,Male,508.2402033696321,12.94,2818.462
LiverCirrhosisNumber,STP,Both,11.787021690678383,5.01,127.02799999999999
LiverCirrhosisNumber,STP,Female,1.985806686678323,2.09,63.983
LiverCirrhosisNumber,STP,Male,9.801215004000046,7.95,63.046
LiverCirrhosisNumber,SUR,Both,51.60371357697092,6.63,441.216
LiverCirrhosisNumber,SUR,Female,10.566661583123349,2.57,221.006
LiverCirrhosisNumber,SUR,Male,41.037051993847626,10.77,220.209
LiverCirrhosisNumber,SVK,Both,718.2366968753144,10.48,4589.745
LiverCirrhosisNumber,SVK,Female,159.79352515158868,4.61,2369.33
LiverCirrhosisNumber,SVK,Male,558.4431717237255,16.74,2220.414
LiverCirrhosisNumber,SVN,Both,197.81717670853703,10.98,1768.684
LiverCirrhosisNumber,SVN,Female,44.25605463685534,4.69,887.956
LiverCirrhosisNumber,SVN,Male,153.56112207168152,17.33,880.729
LiverCirrhosisNumber,SWE,Both,489.5748226916262,9.3,8451.836
LiverCirrhosisNumber,SWE,Female,122.14828187945388,4.18,4222.661
LiverCirrhosisNumber,SWE,Male,367.4265408121728,14.42,4229.181
LiverCirrhosisNumber,SWZ,Both,43.05233898604104,8.09,765.533
LiverCirrhosisNumber,SWZ,Female,7.765263076909607,2.73,394.882
LiverCirrhosisNumber,SWZ,Male,35.287075909131445,13.66,370.654
LiverCirrhosisNumber,SYC,Both,7.1406941789695,11.99,93.256
LiverCirrhosisNumber,SYC,Female,1.327990958150046,4.72,41.445
LiverCirrhosisNumber,SYC,Male,5.812703220819452,18.41,51.812
LiverCirrhosisNumber,SYR,Both,93.94665194824852,0.2,13004.899
LiverCirrhosisNumber,SYR,Female,19.07526052765317,0.044,6593.937
LiverCirrhosisNumber,SYR,Male,74.87139142059543,0.36,6410.963
LiverCirrhosisNumber,TCD,Both,542.0054141234813,3.73,8655.945
LiverCirrhosisNumber,TCD,Female,99.48620881903145,1.2,4358.13
LiverCirrhosisNumber,TCD,Male,442.5192053044496,6.3,4297.819
LiverCirrhosisNumber,TGO,Both,231.3405263673359,1.42,4999.415
LiverCirrhosisNumber,TGO,Female,44.058019349100654,0.52,2493.58
LiverCirrhosisNumber,TGO,Male,187.2825070182353,2.31,2505.834
LiverCirrhosisNumber,THA,Both,5188.940871539847,7.85,59684.312
LiverCirrhosisNumber,THA,Female,1119.1980087132958,3.04,30752.594
LiverCirrhosisNumber,THA,Male,4069.74286282655,13.01,28931.715
LiverCirrhosisNumber,TJK,Both,499.5664516855636,0.87,6068.67
LiverCirrhosisNumber,TJK,Female,164.77135041745987,0.24,3136.026
LiverCirrhosisNumber,TJK,Male,334.7951012681034,1.5,2932.643
LiverCirrhosisNumber,TKM,Both,945.3356908145596,2.93,4703.612
LiverCirrhosisNumber,TKM,Female,226.89566413819367,0.84,2447.629
LiverCirrhosisNumber,TKM,Male,718.440026676367,5.12,2255.985
LiverCirrhosisNumber,TLS,Both,35.53055024129369,0.4,825.0939999999999
LiverCirrhosisNumber,TLS,Female,8.847246933096592,0.15,410.057
LiverCirrhosisNumber,TLS,Male,26.68330330819707,0.65,415.041
LiverCirrhosisNumber,TON,Both,2.8007821664732666,0.38,67.641
LiverCirrhosisNumber,TON,Female,0.5230346099347757,0.13,35.766
LiverCirrhosisNumber,TON,Male,2.2777475565384915,0.64,31.876
LiverCirrhosisNumber,TTO,Both,66.54278651686471,6.06,1205.171
LiverCirrhosisNumber,TTO,Female,11.749474318545015,2.42,611.535
LiverCirrhosisNumber,TTO,Male,54.79331219831963,9.86,593.636
LiverCirrhosisNumber,TUN,Both,93.41283358729412,2.01,8893.075
LiverCirrhosisNumber,TUN,Female,17.643935765576792,0.49,4541.702
LiverCirrhosisNumber,TUN,Male,75.7688978217172,3.61,4351.372
LiverCirrhosisNumber,TUV,Both,0.3233731213687226,1.25,7.234
LiverCirrhosisNumber,TUV,Female,0.0505748801612641,0.4,3.573
LiverCirrhosisNumber,TUV,Male,0.2727982412074586,2.06,3.664
LiverCirrhosisNumber,TZA,Both,1563.444525802949,10.36,33379.856
LiverCirrhosisNumber,TZA,Female,395.1710538855575,3.59,17066.622
LiverCirrhosisNumber,TZA,Male,1168.273471917391,17.55,16313.235
LiverCirrhosisNumber,UGA,Both,1015.3628107837324,12.21,23321.595
LiverCirrhosisNumber,UGA,Female,208.00991627955213,4.88,11918.057999999999
LiverCirrhosisNumber,UGA,Male,807.3528945041803,19.93,11403.535
LiverCirrhosisNumber,UKR,Both,6976.882386782583,8.7,38046.784
LiverCirrhosisNumber,UKR,Female,1688.1845585923625,3.82,20653.65
LiverCirrhosisNumber,UKR,Male,5288.697828190216,14.57,17393.134
LiverCirrhosisNumber,URY,Both,111.11773378018069,5.45,2711.822
LiverCirrhosisNumber,URY,Female,16.367042405821152,2.49,1415.42
LiverCirrhosisNumber,URY,Male,94.75069137435958,8.71,1296.405
LiverCirrhosisNumber,USA,Both,21922.90096003261,9.57,274932.605
LiverCirrhosisNumber,USA,Female,5874.976522007292,4.29,137373.842
LiverCirrhosisNumber,USA,Male,16047.924438025364,15.03,137558.758
LiverCirrhosisNumber,UZB,Both,2900.9495309415543,2.6,23291.557
LiverCirrhosisNumber,UZB,Female,944.7630873193176,0.71,11678.587
LiverCirrhosisNumber,UZB,Male,1956.18644362224,4.54,11612.969
LiverCirrhosisNumber,VCT,Both,8.761062614352669,7.16,80.769
LiverCirrhosisNumber,VCT,Female,0.8794538583969642,2.84,39.22
LiverCirrhosisNumber,VCT,Male,7.881608755955695,11.26,41.553
LiverCirrhosisNumber,VEN,Both,1622.3306596543289,3.02,20825.159
LiverCirrhosisNumber,VEN,Female,210.14447458011304,1.16,10649.945
LiverCirrhosisNumber,VEN,Male,1412.186185074218,4.95,10175.216
LiverCirrhosisNumber,VNM,Both,5893.438496163192,9.34,73327.842
LiverCirrhosisNumber,VNM,Female,823.4984656647546,3.78,37946.043
LiverCirrhosisNumber,VNM,Male,5069.940030498441,15.26,35381.802
LiverCirrhosisNumber,VUT,Both,7.35369843026232,1.87,178.103
LiverCirrhosisNumber,VUT,Female,0.9175840968919984,0.65,88.90899999999999
LiverCirrhosisNumber,VUT,Male,6.436114333370332,3.12,89.193
LiverCirrhosisNumber,WSM,Both,3.445008980160049,2.39,129.103
LiverCirrhosisNumber,WSM,Female,0.5124714487648534,0.81,64.714
LiverCirrhosisNumber,WSM,Male,2.932537531395194,3.93,64.391
LiverCirrhosisNumber,YEM,Both,128.92921027209522,0.028,20578.789
LiverCirrhosisNumber,YEM,Female,29.062843903316622,0.006,10228.035
LiverCirrhosisNumber,YEM,Male,99.86636636877851,0.049,10350.751
LiverCirrhosisNumber,ZAF,Both,1362.7780693922164,8.77,43242.921
LiverCirrhosisNumber,ZAF,Female,338.8870606230848,2.93,22604.396
LiverCirrhosisNumber,ZAF,Male,1023.8910087691316,15.2,20638.525
LiverCirrhosisNumber,ZMB,Both,616.0060763645066,3.85,10412.785
LiverCirrhosisNumber,ZMB,Female,115.37553601338976,1.48,5297.648
LiverCirrhosisNumber,ZMB,Male,500.6305403511166,6.34,5115.138
LiverCirrhosisNumber,ZWE,Both,479.0332858825439,3.63,8774.58
LiverCirrhosisNumber,ZWE,Female,87.99543429159124,1.25,4796.036
LiverCirrhosisNumber,ZWE,Male,391.03785159095327,6.52,3978.548
LiverCirrhosisPercent,AFG,Both,0.0009960178102357,0.016,20981.063000000002
LiverCirrhosisPercent,AFG,Female,0.0007565723024646,0.004,10501.977
LiverCirrhosisPercent,AFG,Male,0.0012411591271583,0.029,10479.081
LiverCirrhosisPercent,AGO,Both,0.0094124561444087,6.17,17770.089
LiverCirrhosisPercent,AGO,Female,0.0037637303331283,2.71,9097.117
LiverCirrhosisPercent,AGO,Male,0.0145758763585067,9.82,8672.976
LiverCirrhosisPercent,ALB,Both,0.0049215744009884,5.11,2373.087
LiverCirrhosisPercent,ALB,Female,0.002777402575464,1.88,1211.954
LiverCirrhosisPercent,ALB,Male,0.006769349766353,8.36,1161.13
LiverCirrhosisPercent,AND,Both,0.0090243980559893,11.05,65.987
LiverCirrhosisPercent,AND,Female,0.0043306161319032,5.0,32.452
LiverCirrhosisPercent,AND,Male,0.0128768542862866,16.94,33.538
LiverCirrhosisPercent,ARE,Both,0.0013100215415153,2.37,7816.491
LiverCirrhosisPercent,ARE,Female,0.0005709999812476,0.41,2558.022
LiverCirrhosisPercent,ARE,Male,0.0016364979684481,3.08,5258.473
LiverCirrhosisPercent,ARG,Both,0.0060382041656744,8.04,34136.078
LiverCirrhosisPercent,ARG,Female,0.0018655349525903,3.71,17395.831000000002
LiverCirrhosisPercent,ARG,Male,0.0100251512820883,12.56,16740.248
LiverCirrhosisPercent,ARM,Both,0.0107388146324111,4.98,2314.45
LiverCirrhosisPercent,ARM,Female,0.0060736195635668,2.15,1282.318
LiverCirrhosisPercent,ARM,Male,0.0150937894506852,8.67,1032.127
LiverCirrhosisPercent,ATG,Both,0.0091259824089187,8.51,73.634
LiverCirrhosisPercent,ATG,Female,0.0039517238564353,3.63,39.201
LiverCirrhosisPercent,ATG,Male,0.0142687562689885,14.02,34.438
LiverCirrhosisPercent,AUS,Both,0.0025556093730153,10.09,20727.342
LiverCirrhosisPercent,AUS,Female,0.0006248412368493,4.74,10526.72
LiverCirrhosisPercent,AUS,Male,0.0043359674682673,15.62,10200.626
LiverCirrhosisPercent,AUT,Both,0.0088301635349002,11.97,7599.999
LiverCirrhosisPercent,AUT,Female,0.0039008722120261,5.46,3890.1440000000002
LiverCirrhosisPercent,AUT,Male,0.0140133612133815,18.81,3709.86
LiverCirrhosisPercent,AZE,Both,0.0176670103408317,1.97,7729.785
LiverCirrhosisPercent,AZE,Female,0.012400049439833,0.54,4039.747
LiverCirrhosisPercent,AZE,Male,0.0222272823190223,3.51,3690.037
LiverCirrhosisPercent,BDI,Both,0.0081907274545988,4.13,6452.752
LiverCirrhosisPercent,BDI,Female,0.0037386940163376,1.54,3283.5280000000002
LiverCirrhosisPercent,BDI,Male,0.0114593499081181,6.81,3169.221
LiverCirrhosisPercent,BEL,Both,0.0064262555267147,10.28,9549.768
LiverCirrhosisPercent,BEL,Female,0.0029483321839988,4.65,4878.579
LiverCirrhosisPercent,BEL,Male,0.0100590935642056,16.16,4671.188
LiverCirrhosisPercent,BEN,Both,0.0066926970855878,8.35,7269.907
LiverCirrhosisPercent,BEN,Female,0.0029790230170185,3.27,3663.989
LiverCirrhosisPercent,BEN,Male,0.0098426371454326,13.52,3605.916
LiverCirrhosisPercent,BFA,Both,0.0065472559580334,9.81,11633.303
LiverCirrhosisPercent,BFA,Female,0.0028730799994733,3.31,5935.601
LiverCirrhosisPercent,BFA,Male,0.0095378688453413,16.59,5697.701
LiverCirrhosisPercent,BGD,Both,0.0087448167501294,0.005,116303.01400000001
LiverCirrhosisPercent,BGD,Female,0.0055701009434538,0.001,60024.854
LiverCirrhosisPercent,BGD,Male,0.0111231380072036,0.009,56278.163
LiverCirrhosisPercent,BGR,Both,0.0111138052010855,11.92,5971.906
LiverCirrhosisPercent,BGR,Female,0.0038332697056244,4.91,3105.245
LiverCirrhosisPercent,BGR,Male,0.0177329573606148,19.51,2866.6639999999998
LiverCirrhosisPercent,BHR,Both,0.0015839913667137,1.58,1187.041
LiverCirrhosisPercent,BHR,Female,0.0006214309167413,0.34,410.979
LiverCirrhosisPercent,BHR,Male,0.0022170285576949,2.23,776.064
LiverCirrhosisPercent,BHS,Both,0.0089952857048883,4.39,316.336
LiverCirrhosisPercent,BHS,Female,0.0037966267811376,1.87,166.428
LiverCirrhosisPercent,BHS,Male,0.0134145453672299,7.2,149.907
LiverCirrhosisPercent,BIH,Both,0.0072369341489119,6.38,2887.727
LiverCirrhosisPercent,BIH,Female,0.003236195733938,2.23,1534.3
LiverCirrhosisPercent,BIH,Male,0.011084537222645,10.75,1353.429
LiverCirrhosisPercent,BLR,Both,0.0072514811513248,10.9,7833.906
LiverCirrhosisPercent,BLR,Female,0.0043518608045123,4.89,4259.038
LiverCirrhosisPercent,BLR,Male,0.0101868528952226,18.19,3574.868
LiverCirrhosisPercent,BLZ,Both,0.0140949368083437,5.71,272.332
LiverCirrhosisPercent,BLZ,Female,0.0070038245541594,2.38,135.841
LiverCirrhosisPercent,BLZ,Male,0.0190849397287666,9.04,136.493
LiverCirrhosisPercent,BOL,Both,0.0203371400529465,4.1,8018.582
LiverCirrhosisPercent,BOL,Female,0.0086694946275474,1.9,4002.748
LiverCirrhosisPercent,BOL,Male,0.0321742451019527,6.3,4015.83
LiverCirrhosisPercent,BRA,Both,0.0089178929802204,7.67,163765.729
LiverCirrhosisPercent,BRA,Female,0.0035837540626752,3.27,83764.11899999999
LiverCirrhosisPercent,BRA,Male,0.0132480841531372,12.32,80001.607
LiverCirrhosisPercent,BRB,Both,0.0052955302609863,9.47,229.917
LiverCirrhosisPercent,BRB,Female,0.0017224323638233,3.91,121.172
LiverCirrhosisPercent,BRB,Male,0.0089922008638726,15.67,108.748
LiverCirrhosisPercent,BRN,Both,0.0042431217427483,0.41,345.529
LiverCirrhosisPercent,BRN,Female,0.0022167570282222,0.14,160.665
LiverCirrhosisPercent,BRN,Male,0.005929998217925,0.66,184.861
LiverCirrhosisPercent,BTN,Both,0.0107974157727871,0.2,580.015
LiverCirrhosisPercent,BTN,Female,0.0049276574257147,0.063,265.456
LiverCirrhosisPercent,BTN,Male,0.015731504289124,0.32,314.562
LiverCirrhosisPercent,BWA,Both,0.0035871599645491,8.16,1556.204
LiverCirrhosisPercent,BWA,Female,0.0016037707855013,2.81,784.013
LiverCirrhosisPercent,BWA,Male,0.0055219645736902,13.82,772.192
LiverCirrhosisPercent,CAF,Both,0.0084945430231209,1.99,2520.804
LiverCirrhosisPercent,CAF,Female,0.003194140584887,0.79,1331.358
LiverCirrhosisPercent,CAF,Male,0.0126395618330428,3.2,1189.449
LiverCirrhosisPercent,CAN,Both,0.003134161060077,9.9,31743.916999999998
LiverCirrhosisPercent,CAN,Female,0.0012253816765076,4.34,16062.712
LiverCirrhosisPercent,CAN,Male,0.0049658301667013,15.59,15681.204
LiverCirrhosisPercent,CHE,Both,0.0049800760279797,10.4,7288.217
LiverCirrhosisPercent,CHE,Female,0.0023553317409424,4.77,3696.181
LiverCirrhosisPercent,CHE,Male,0.0078767115849928,16.19,3592.035
LiverCirrhosisPercent,CHL,Both,0.0121142731014066,6.75,15607.204
LiverCirrhosisPercent,CHL,Female,0.0044003387153211,3.09,7888.219
LiverCirrhosisPercent,CHL,Male,0.0190029962934466,10.51,7718.982
LiverCirrhosisPercent,CHN,Both,0.001216678777669,5.73,1164475.504
LiverCirrhosisPercent,CHN,Female,0.0003642315472106,2.28,576088.603
LiverCirrhosisPercent,CHN,Male,0.0018105649338042,9.09,588386.903
LiverCirrhosisPercent,CIV,Both,0.0072223839926095,2.8,16267.972
LiverCirrhosisPercent,CIV,Female,0.0026883974409485,0.95,7921.0560000000005
LiverCirrhosisPercent,CIV,Male,0.0103405503802181,4.61,8346.914
LiverCirrhosisPercent,CMR,Both,0.0056941030070551,10.1,14603.842
LiverCirrhosisPercent,CMR,Female,0.0021280872395503,4.14,7374.331
LiverCirrhosisPercent,CMR,Male,0.0087458944220541,16.18,7229.511
LiverCirrhosisPercent,COD,Both,0.0086986702850188,2.12,50212.340000000004
LiverCirrhosisPercent,COD,Female,0.0022060280116556,0.86,25499.989
LiverCirrhosisPercent,COD,Male,0.0144874196224902,3.41,24712.349000000002
LiverCirrhosisPercent,COG,Both,0.0081695306782765,6.4,3260.915
LiverCirrhosisPercent,COG,Female,0.003326881133018,2.72,1639.498
LiverCirrhosisPercent,COG,Male,0.013326589125459,10.13,1621.416
LiverCirrhosisPercent,COK,Both,0.0005280977519877,10.56,12.122
LiverCirrhosisPercent,COK,Female,2.783087954870321e-05,4.02,6.265
LiverCirrhosisPercent,COK,Male,0.0008572887535556,17.88,5.863
LiverCirrhosisPercent,COL,Both,0.004988199550635,4.92,38866.97
LiverCirrhosisPercent,COL,Female,0.0028171886344759,1.91,19840.13
LiverCirrhosisPercent,COL,Male,0.0068848458828511,8.06,19026.838
LiverCirrhosisPercent,COM,Both,0.0066726879841623,0.25,483.249
LiverCirrhosisPercent,COM,Female,0.0039210757931594,0.057,242.202
LiverCirrhosisPercent,COM,Male,0.0093995969552036,0.45,241.044
LiverCirrhosisPercent,CPV,Both,0.0068635800367391,6.27,368.226
LiverCirrhosisPercent,CPV,Female,0.0026476717725203,2.63,182.141
LiverCirrhosisPercent,CPV,Male,0.0100148955594298,10.01,186.087
LiverCirrhosisPercent,CRI,Both,0.0125688584965488,3.45,3943.185
LiverCirrhosisPercent,CRI,Female,0.0059823397728801,1.3,2008.435
LiverCirrhosisPercent,CRI,Male,0.0177320161178823,5.62,1934.749
LiverCirrhosisPercent,CUB,Both,0.0086865274836483,6.01,9415.823
LiverCirrhosisPercent,CUB,Female,0.0030082272829188,2.34,4788.602
LiverCirrhosisPercent,CUB,Male,0.0133955967630874,9.77,4627.215
LiverCirrhosisPercent,CYP,Both,0.00568993037944,8.05,1081.727
LiverCirrhosisPercent,CYP,Female,0.0029231911993631,3.43,538.357
LiverCirrhosisPercent,CYP,Male,0.0081286902842881,12.7,543.37
LiverCirrhosisPercent,CZE,Both,0.0106575142305348,13.29,8875.45
LiverCirrhosisPercent,CZE,Female,0.0055563109547819,5.84,4534.5779999999995
LiverCirrhosisPercent,CZE,Male,0.0156041739774186,21.09,4340.874
LiverCirrhosisPercent,DEU,Both,0.0084890373139307,12.22,72142.83
LiverCirrhosisPercent,DEU,Female,0.0041104270305516,5.49,36746.308
LiverCirrhosisPercent,DEU,Male,0.0129710405457532,19.22,35396.523
LiverCirrhosisPercent,DJI,Both,0.0073493698237574,0.4,744.945
